,industry,index_x
118512,Medical Facilities & Services,298218.0
118516,Pharmaceuticals / Drugs,298243.0
118517,Medical Devices & Equipment,57647.0
118518,Internet Software & Services,298249.0
118519,Biotechnology,298255.0
118523,Drug Development,298282.0
118524,Medical Devices & Equipment,298283.0
118525,,298285.0
118527,Medical Facilities & Services,298300.0
118529,Drug Delivery,298315.0
118530,Medical Facilities & Services,298318.0
118531,Healthcare Software,298320.0
118536,Medical Devices & Equipment,298367.0
118540,Healthcare Software,307056.0
118542,Medical Facilities & Services,405539.0
118543,Biotechnology,394053.0
118544,Drug Development,599062.0
118546,Biotechnology,298429.0
118561,Pharmaceuticals / Drugs,298456.0
118565,Pharmaceuticals / Drugs,298514.0
118566,Healthcare Software,298524.0
118567,Drug Development,298533.0
118569,Medical Product Distribution,298536.0
118570,Pharmaceuticals / Drugs,298538.0
118571,Internet Software & Services,298541.0
118573,Internet Software & Services,298567.0
118574,Biotechnology,298568.0
118579,Medical Product Distribution,298573.0
118582,Medical Product Distribution,298593.0
118586,Biotechnology,298605.0
118589,Drug Development,291091.0
118591,Biotechnology,293165.0
118592,Biotechnology,293146.0
118595,Drug Discovery,293150.0
118596,Internet Software & Services,298659.0
118597,Health & Wellness (non-internet/mobile)…,298665.0
118603,Medical Devices & Equipment,304000.0
118606,Biotechnology,412869.0
118607,Healthcare Software,503160.0
118615,Drug Development,298625.0
118625,Mobile Software & Services,298662.0
118630,Medical Facilities & Services,298687.0
118631,Medical Facilities & Services,298689.0
118633,Medical Devices & Equipment,298698.0
118634,Biotechnology,129066.0
118636,Medical Devices & Equipment,298707.0
118639,Biotechnology,298725.0
118641,Medical Facilities & Services,298732.0
118642,Drug Development,298737.0
118652,Mobile Software & Services,298752.0
118653,Medical Facilities & Services,298779.0
118656,Medical Devices & Equipment,298979.0
118657,Medical Devices & Equipment,298993.0
118658,Pharmaceuticals / Drugs,299153.0
118660,Medical Facilities & Services,285211.0
118662,Mobile Software & Services,325673.0
118663,Biotechnology,339248.0
118664,Dental Products & Services,374059.0
118665,Biotechnology,353816.0
118666,Healthcare Software,522849.0
118667,Biotechnology,547661.0
118671,Biotechnology,298767.0
118673,Disease Diagnosis,298789.0
118688,Healthcare Software,298841.0
118689,Medical Devices & Equipment,298843.0
118690,Medical Facilities & Services,298845.0
118691,Mobile Software & Services,298858.0
118692,Stealth Mode,298880.0
118693,Medical Facilities & Services,298890.0
118694,Healthcare Software,298894.0
118696,Medical Devices & Equipment,298900.0
118697,Medical Facilities & Services,298906.0
118698,Pharmaceuticals / Drugs,298910.0
118699,Medical Facilities & Services,298912.0
118701,Biotechnology,298915.0
118702,Drug Development,298918.0
118703,Internet Software & Services,298919.0
118709,Disease Diagnosis,298942.0
118710,Drug Development,299028.0
118711,Dental Products & Services,308096.0
118718,,356720.0
118719,Medical Facilities & Services,369052.0
118726,Medical Devices & Equipment,298956.0
118733,Medical Facilities & Services,298968.0
118735,Medical Facilities & Services,298997.0
118736,Mobile Software & Services,299010.0
118738,Mobile Software & Services,299016.0
118739,Health & Wellness (non-internet/mobile)…,299032.0
118743,Internet Software & Services,299050.0
118744,Healthcare Software,299058.0
118745,Drug Discovery,299071.0
118746,Healthcare Software,299077.0
118748,Internet Software & Services,299087.0
118749,Biotechnology,299090.0
118759,Medical Facilities & Services,299233.0
118760,Internet Software & Services,299929.0
118761,Medical Devices & Equipment,312304.0
118762,Drug Development,339470.0
118763,Medical Devices & Equipment,339631.0
118782,Medical Facilities & Services,299184.0
118783,Internet Software & Services,299186.0
118784,Internet Software & Services,299188.0
118797,Internet Software & Services,299265.0
118798,Biotechnology,299267.0
118800,Medical Devices & Equipment,299274.0
118801,Medical Devices & Equipment,299275.0
118804,Biotechnology,299277.0
118806,Biotechnology,299278.0
118807,Biotechnology,299280.0
118808,Disease Diagnosis,299281.0
118809,Drug Development,299282.0
118810,Drug Development,299283.0
118811,Drug Delivery,299284.0
118812,Medical Devices & Equipment,299285.0
118813,Drug Development,299286.0
118814,Drug Discovery,299287.0
118815,Alternative Medicine,299373.0
118816,Mobile Software & Services,312398.0
118818,Healthcare Software,361045.0
118819,Healthcare Software,529060.0
118820,Medical Devices & Equipment,632128.0
118822,Pharmaceuticals / Drugs,299298.0
118823,Drug Development,299320.0
118824,Alternative Medicine,299321.0
118833,Medical Facilities & Services,299344.0
118843,Biotechnology,299368.0
118857,Medical Devices & Equipment,299435.0
118860,Healthcare Software,299449.0
118862,Drug Discovery,299451.0
118875,Internet Software & Services,290859.0
118886,Medical Equipment & Supplies,299483.0
118887,Pharmaceuticals / Drugs,299673.0
118888,Medical Facilities & Services,299931.0
118892,Mobile Software & Services,314488.0
118902,Medical Devices & Equipment,299464.0
118904,Drug Discovery,299480.0
118913,Medical Devices & Equipment,65213.0
118914,Healthcare Plans,299506.0
118915,Drug Development,299514.0
118918,Medical Facilities & Services,299515.0
118923,Mobile Software & Services,299534.0
118925,Medical Facilities & Services,299541.0
118928,Internet Software & Services,299581.0
118930,Medical Devices & Equipment,299608.0
118932,Medical Facilities & Services,299634.0
118933,Drug Development,299637.0
118943,Medical Devices & Equipment,56695.0
118944,Medical Facilities & Services,299672.0
118945,Disease Diagnosis,299693.0
118946,Medical Facilities & Services,299707.0
118953,Medical Devices & Equipment,338457.0
118955,Biotechnology,652890.0
118956,Drug Development,299681.0
118957,Healthcare Software,299689.0
118961,Internet Software & Services,299723.0
118965,Healthcare Software,299745.0
118970,Medical Devices & Equipment,299761.0
118983,Internet Software & Services,299813.0
118986,Medical Equipment & Supplies,299818.0
118987,Pharmaceuticals / Drugs,299891.0
118990,Health & Wellness (non-internet/mobile)…,299979.0
118991,Medical Devices & Equipment,299982.0
119000,Medical Facilities & Services,640215.0
119001,Medical Devices & Equipment,299834.0
119007,Medical Facilities & Services,299843.0
119008,Stealth Mode,299874.0
119010,Drug Development,299894.0
119012,Health & Wellness (non-internet/mobile)…,299909.0
119018,Medical Devices & Equipment,299928.0
119021,Medical Facilities & Services,299935.0
119022,Mobile Software & Services,299949.0
119031,Medical Devices & Equipment,300053.0
119032,Medical Facilities & Services,300216.0
119033,Medical Equipment & Supplies,300816.0
119041,Healthcare Software,407238.0
119046,Medical Product Distribution,300307.0
119047,Internet Software & Services,300744.0
119065,Healthcare Plans,300023.0
119067,Medical Facilities & Services,300037.0
119068,Drug Development,300039.0
119074,Medical Product Distribution,300067.0
119075,Biotechnology,300072.0
119076,Biotechnology,300079.0
119083,Internet Software & Services,300094.0
119084,Medical Devices & Equipment,300114.0
119089,Elective & Aesthetic Medicine,300135.0
119090,Biotechnology,300137.0
119092,Internet Software & Services,300142.0
119093,Drug Discovery,300147.0
119094,Medical Devices & Equipment,300156.0
119095,Medical Devices & Equipment,300162.0
119096,Internet Software & Services,301055.0
119097,Biotechnology,309866.0
119104,Drug Discovery,314169.0
119105,Drug Development,367816.0
119106,Drug Manufacturing,371516.0
119108,Medical Facilities & Services,404537.0
119112,Drug Development,431518.0
119114,Biotechnology,377024.0
119131,Disease Diagnosis,300190.0
119132,,300200.0
119141,Alternative Medicine,300253.0
119142,Medical Facilities & Services,300256.0
119143,Medical Facilities & Services,300260.0
119144,Medical Facilities & Services,300262.0
119146,Medical Devices & Equipment,240641.0
119147,Medical Facilities & Services,300271.0
119148,Mobile Software & Services,300278.0
119151,Internet Software & Services,174588.0
119156,Internet Software & Services,300332.0
119157,Internet Software & Services,300335.0
119158,Health & Wellness (non-internet/mobile)…,300343.0
119161,Healthcare Software,348377.0
119165,Drug Development,303102.0
119170,Medical Facilities & Services,516223.0
119174,Medical Devices & Equipment,550673.0
119179,Pharmaceuticals / Drugs,300311.0
119185,Medical Devices & Equipment,300315.0
119186,Medical Facilities & Services,300318.0
119187,Mobile Software & Services,300321.0
119192,Pharmaceutical Distribution & Wholesale…,300322.0
119194,Medical Facilities & Services,300324.0
119195,Medical Facilities & Services,300329.0
119199,Medical Devices & Equipment,300347.0
119203,Mobile Software & Services,300372.0
119218,Mobile Software & Services,300416.0
119220,,300431.0
119224,Medical Devices & Equipment,300838.0
119225,Medical Facilities & Services,377279.0
119226,Drug Discovery,473451.0
119230,Pharmaceuticals / Drugs,300456.0
119231,Drug Discovery,290154.0
119232,Medical Facilities & Services,300458.0
119238,Drug Development,300463.0
119239,Drug Manufacturing,300464.0
119240,Medical Facilities & Services,300467.0
119247,Mobile Software & Services,300473.0
119256,Drug Manufacturing,300515.0
119259,Mobile Software & Services,300536.0
119260,Internet Software & Services,300540.0
119267,Elective & Aesthetic Medicine,300576.0
119268,Pharmaceuticals / Drugs,300587.0
119269,Internet Software & Services,139841.0
119271,Medical Devices & Equipment,300599.0
119272,Medical Devices & Equipment,300600.0
119273,Healthcare Software,300609.0
119278,Internet Software & Services,346269.0
119286,Drug Development,440197.0
119289,Pharmaceuticals / Drugs,514709.0
119293,Medical Facilities & Services,14986.0
119294,Drug Manufacturing,300628.0
119295,Internet Software & Services,300630.0
119298,Medical Devices & Equipment,300639.0
119299,Health & Wellness (non-internet/mobile)…,300644.0
119305,Medical Facilities & Services,300694.0
119309,Internet Software & Services,300713.0
119310,Medical Facilities & Services,300724.0
119313,Medical Information,300748.0
119314,Medical Facilities & Services,300774.0
119318,Disease Diagnosis,300801.0
119324,Medical Devices & Equipment,302402.0
119325,Mobile Software & Services,159872.0
119330,Biotechnology,547374.0
119333,Medical Devices & Equipment,246687.0
119335,Medical Facilities & Services,301721.0
119338,Pharmaceuticals / Drugs,513096.0
119343,Internet Software & Services,150685.0
119344,Medical Facilities & Services,320315.0
119347,Healthcare Software,339698.0
119349,Healthcare Software,331903.0
119350,Internet Software & Services,327958.0
119357,Medical Devices & Equipment,532897.0
119358,Medical Facilities & Services,480976.0
119359,Medical Facilities & Services,352699.0
119360,Internet Software & Services,563898.0
119361,Internet Software & Services,577824.0
119362,Biotechnology,608437.0
119363,Medical Facilities & Services,624554.0
119365,Medical Facilities & Services,240495.0
119366,Medical Facilities & Services,297040.0
119367,Drug Development,300811.0
119371,Medical Devices & Equipment,300823.0
119378,Stealth Mode,300852.0
119384,Medical Devices & Equipment,240391.0
119391,Medical Devices & Equipment,300873.0
119397,Mobile Software & Services,300894.0
119398,Pharmaceuticals / Drugs,300901.0
119407,Medical Devices & Equipment,312374.0
119410,Drug Development,339703.0
119415,Drug Development,300967.0
119423,Dental Products & Services,300978.0
119436,Internet Software & Services,301001.0
119443,Medical Facilities & Services,301005.0
119444,Healthcare Plans,301006.0
119445,Drug Development,301007.0
119446,Pharmaceuticals / Drugs,301017.0
119447,Healthcare Software,301031.0
119448,Medical Devices & Equipment,301038.0
119450,Medical Facilities & Services,301073.0
119451,Drug Development,301079.0
119452,Stealth Mode,301095.0
119454,Medical Facilities & Services,301144.0
119455,Medical Facilities & Services,301154.0
119456,Medical Facilities & Services,302569.0
119457,Medical Facilities & Services,302571.0
119459,Medical Facilities & Services,302576.0
119460,Medical Facilities & Services,302578.0
119461,Medical Facilities & Services,302581.0
119462,Medical Facilities & Services,309377.0
119463,Medical Devices & Equipment,309648.0
119465,Healthcare Software,537783.0
119471,Biotechnology,258701.0
119477,Drug Development,301164.0
119483,Medical Facilities & Services,301206.0
119500,Internet Software & Services,301230.0
119505,Medical Facilities & Services,301237.0
119506,Medical Facilities & Services,301240.0
119507,Medical Facilities & Services,301241.0
119509,Medical Devices & Equipment,301263.0
119514,Medical Facilities & Services,301296.0
119515,Mobile Software & Services,301311.0
119517,Drug Development,301320.0
119525,Biotechnology,301328.0
119526,Health & Wellness (non-internet/mobile)…,301330.0
119530,Disease Diagnosis,455885.0
119542,Health & Wellness (non-internet/mobile)…,301403.0
119570,Medical Facilities & Services,301448.0
119573,Internet Software & Services,301457.0
119574,Medical Devices & Equipment,301458.0
119575,Drug Development,301460.0
119577,Medical Devices & Equipment,301467.0
119578,Pharmaceuticals / Drugs,301469.0
119581,Healthcare Software,299122.0
119582,Mobile Software & Services,301472.0
