node,index,country,continent,industry,foundation,target_status,bipartite,id,eigen_max,pages_max,degcen_max,bet_max,avg_max,dis_mean,newman_max,vote_min
Spinifex,13133.0,Australia,Australia,Biotechnology,2005.0,Acquired,1,13657,0.00272122924098311,0.0004349659745214786,0.0036630036630036634,0.001472721390050981,24.84615384615385,,0.24056129295143916,0.24056129295143916
Hygieia,99479.0,United States,North America,Medical Devices & Equipment,2008.0,Alive / Active,1,13671,,,,,,,,
Cervel Neurotech,44724.0,United States,North America,Medical Devices & Equipment,2008.0,Dead / Inactive,1,13672,0.06415970655601567,0.0013341994762890775,0.021978021978021976,0.004095939368824284,53.67948717948718,,0.2997259090876266,0.2997259090876266
Neuronascent,10876.0,United States,North America,Biotechnology,2004.0,Alive / Active,1,13675,,,,,,,,
Prosetta Biosciences,4845.0,United States,North America,Drug Development,2002.0,Alive / Active,1,13677,9.105619851143424e-05,0.0002485324138789184,0.0013192612137203164,0.0012043536055308865,10.75,,0.2289554544792173,0.2289554544792173
Amplyx Pharmaceuticals,13452.0,United States,North America,Drug Development,2006.0,Acquired,1,13684,0.01091104770879204,0.0004314596385695267,0.006455777921239509,0.003363502360510091,65.6,,0.2973142677233053,0.2973142677233053
aFraxis,25311.0,United States,North America,Biotechnology,2007.0,Alive / Active,1,13686,5.191408464001748e-18,0.00028169014084507044,0.0002817695125387433,0.0,1.0,,0.0002817695125387433,0.0002817695125387433
Proventix Systems,56195.0,United States,North America,Healthcare Software,2007.0,Alive / Active,1,13692,2.643882458878093e-05,0.001194107496637956,0.004970487729108419,0.0058581156835662545,4.25,,0.19314470877501053,0.19314470877501053
Telormedix,24498.0,Switzerland,Europe,Biotechnology,2007.0,Alive / Active,1,13695,,,,,,,,
Pharma Dynamics,229677.0,South Africa,Africa,Pharmaceuticals / Drugs,2001.0,Alive / Active,1,13698,,,,,,,,
Novast Pharmaceuticals,25580.0,China,Asia,Pharmaceuticals / Drugs,2005.0,Alive / Active,1,13711,0.0014676819339402446,0.00023601273294088682,0.0036678892964321437,0.00038265163110144586,56.18181818181818,,0.3001772902180208,0.3001772902180208
Magnamed,262081.0,Brazil,South America,Medical Devices & Equipment,2005.0,Alive / Active,1,13717,3.920117887991768e-05,0.0001972749990051285,0.0005635390250774866,0.0,11.0,,0.1786468070001648,0.1786468070001648
Orthoscan,10915.0,United States,North America,Medical Devices & Equipment,2002.0,Alive / Active,1,13720,0.06415970655601567,0.0013341994762890775,0.021978021978021976,0.004095939368824284,53.67948717948718,,0.2997259090876266,0.2997259090876266
ChemGenex Pharmaceuticals,7234.0,United States,North America,Pharmaceuticals / Drugs,2004.0,Acquired,1,13722,0.0006417608010217837,0.0003566140894343183,0.0033812341504649195,0.00026256480080986174,16.666666666666668,,0.21543591200771944,0.21543591200771944
NeoChord,24639.0,United States,North America,Medical Devices & Equipment,2007.0,Alive / Active,1,13723,,,,,,,,
Alnara Pharmaceuticals,24634.0,United States,North America,Pharmaceuticals / Drugs,2008.0,Acquired,1,13731,,,,,,,,
Cebix,11069.0,United States,North America,Biotechnology,2008.0,Dead / Inactive,1,13732,,,,,,,,
MindChild Medical,54397.0,United States,North America,Medical Devices & Equipment,2008.0,Alive / Active,1,13736,9.936604217105924e-16,0.0001542414698766989,0.0002817695125387433,0.0,4.0,,0.0007044237813468582,0.0007044237813468582
IntelliCyt,11232.0,United States,North America,Drug Discovery,2006.0,Acquired,1,13741,,,,,,,,
Arginetix,16815.0,United States,North America,Pharmaceuticals / Drugs,2007.0,Merged,1,13759,,,,,,,,
SCIO Health Analytics,17019.0,United States,North America,Healthcare Software,2007.0,Acquired,1,13761,,,,,,,,
OrganOx,370473.0,United Kingdom,Europe,Medical Devices & Equipment,2008.0,Alive / Active,1,13781,,,,,,,,
Orbis Biosciences,267839.0,United States,North America,Drug Delivery,2008.0,Acquired,1,13787,0.020808791525494304,0.0004420524302158872,0.005917159763313609,0.001125660080284406,63.85714285714285,,0.26802655411052906,0.26802655411052906
Apeliotus Vision Science,42241.0,United States,North America,Medical Devices & Equipment,2004.0,Alive / Active,1,13792,,,,,,,,
Numerate,11045.0,United States,North America,Drug Discovery,2007.0,Acquired,1,13793,,,,,,,,
GangaGen,7118.0,India,Asia,Biotechnology,2001.0,Alive / Active,1,13794,,,,,,,,
IF Technologies,41290.0,United States,North America,Internet Software & Services,2008.0,Acquired,1,13796,0.03253710592363702,0.0005194907043362338,0.007498125468632842,0.0021588844990568672,60.06666666666667,,0.2697218693077012,0.2697218693077012
TransCorp,11282.0,United States,North America,Medical Devices & Equipment,2008.0,Alive / Active,1,13801,,,,,,,,
VesselTek Biomedical,298401.0,United States,North America,Medical Devices & Equipment,2008.0,Alive / Active,1,13803,,,,,,,,
Molecular Biometrics,11126.0,United States,North America,Drug Discovery,2005.0,Dead / Inactive,1,13806,,,,,,,,
Heart Test Laboratories,38609.0,United States,North America,Medical Devices & Equipment,2008.0,Alive / Active,1,13807,0.06941132564252013,0.0014424080465209545,0.025243689077730568,0.008813377154124205,48.732673267326724,,0.2966996186610184,0.2966996186610184
Applied Microarrays,36702.0,United States,North America,Biotechnology,2008.0,Alive / Active,1,13814,2.5969975410642848e-18,0.0002037726571639595,0.0002499375156210948,0.0,2.0,,0.0003332500208281264,0.0003332500208281264
Generation Health,28712.0,United States,North America,Healthcare Plans,2008.0,Acquired,1,13816,,,,,,,,
Aubrey,27653.0,United States,North America,Medical Equipment & Supplies,2007.0,Alive / Active,1,13823,,,,,,,,
Cmed,27958.0,United Kingdom,Europe,Drug Development,2000.0,Alive / Active,1,13826,,,,,,,,
Adhezion Biomedical,14196.0,United States,North America,Medical Devices & Equipment,2001.0,Alive / Active,1,13828,,,,,,,,
Arete Therapeutics,7237.0,United States,North America,Pharmaceuticals / Drugs,2003.0,Dead / Inactive,1,13829,,,,,,,,
Zacharon Pharmaceuticals,41912.0,United States,North America,Pharmaceuticals / Drugs,2004.0,Acquired,1,13835,,,,,,,,
Arzneimittel Warngau,188631.0,Germany,Europe,Drug Delivery,2008.0,Alive / Active,1,13840,0.00107458958730745,0.0008696570824743916,0.006748312921769559,0.0039690837604922785,19.142857142857142,,0.21868011109397756,0.21868011109397756
Elastagen,15601.0,Australia,Australia,Medical Devices & Equipment,2003.0,Acquired,1,13847,,,,,,,,
Kindstar Globalgene Technology,58128.0,China,Asia,Disease Diagnosis,2003.0,IPO / Went public,1,13849,,,,,,,,
Lyra Therapeutics,15967.0,United States,North America,Medical Devices & Equipment,2005.0,IPO / Went public,1,13851,,,,,,,,
Hatchtech,13130.0,Australia,Australia,Drug Development,2006.0,Alive / Active,1,13857,,,,,,,,
Diagnosoft,24913.0,United States,North America,Healthcare Software,2002.0,Alive / Active,1,13858,0.11685218071367375,0.002247003414608908,0.03624093976505874,0.01817793242339118,50.12413793103448,,0.3200303527721673,0.3200303527721673
Aurora Pharmacuetical,53388.0,United States,North America,Pharmaceuticals / Drugs,2009.0,Alive / Active,1,13861,0.00016068826764427402,9.661002858799474e-05,0.0004998750312421895,0.0,12.0,,0.1947474045194285,0.1947474045194285
CosmosID,59520.0,United States,North America,Biotechnology,2008.0,Alive / Active,1,13862,,,,,,,,
MD Synergy Solutions,51430.0,United States,North America,Healthcare Software,2000.0,Alive / Active,1,13863,,,,,,,,
Oncoscope,11266.0,United States,North America,Medical Devices & Equipment,2006.0,Acquired,1,13865,0.0009063151754774996,0.000269367398746267,0.002999250187453137,0.0004238940264933767,25.25,,0.219614784137884,0.219614784137884
ProstimRx Corporation,45307.0,United States,North America,Medical Devices & Equipment,2005.0,Alive / Active,1,13866,0.0011346866387598835,0.00015570838674692112,0.0017495626093476633,0.0,31.57142857142857,,0.22376490409631827,0.22376490409631827
EyeTechCare,27359.0,France,Europe,Medical Devices & Equipment,2008.0,Alive / Active,1,13867,2.807196743398357e-25,0.00021772262138036144,0.0002177700348432056,0.0,1.0,,0.0002177700348432056,0.0002177700348432056
LungLife AI,49191.0,United States,North America,Biotechnology,2008.0,Alive / Active,1,13869,,,,,,,,
BioMedomics,13570.0,United States,North America,Medical Devices & Equipment,2006.0,Alive / Active,1,13878,,,,,,,,
Qwell Pharmaceuticals,11152.0,United States,North America,Biotechnology,2008.0,Alive / Active,1,13883,,,,,,,,
Within3,80097.0,United States,North America,Internet Software & Services,2008.0,Alive / Active,1,13884,,,,,,,,
C10 Pharma,379576.0,Norway,Europe,Pharmaceuticals / Drugs,2009.0,Alive / Active,1,13932,0.11781144576814237,0.001842098331649089,0.031492126968257934,0.008813377154124205,62.45360824742268,,0.3096634633851223,0.3096634633851223
Titan Technology,428919.0,China,Asia,Medical Equipment & Supplies,2007.0,IPO / Went public,1,13935,,,,,,,,
Galaxy Diagnostics,187878.0,United States,North America,Disease Diagnosis,2009.0,Alive / Active,1,13937,,,,,,,,
BiOxyDyn,82322.0,United Kingdom,Europe,Medical Devices & Equipment,2009.0,Alive / Active,1,13942,0.0004895495518514787,0.00031627376160419177,0.001999500124968758,0.0013126203509260096,15.5,,0.21036649376915895,0.21036649376915895
Ginkgo BioWorks,100.0,United States,North America,Biotechnology,2009.0,Acquired,1,13944,,,,,,,,
Poxel,50321.0,France,Europe,Drug Development,2009.0,IPO / Went public,1,13946,0.029187119497579468,0.0005011641695418212,0.012532981530343008,0.000489849080059033,102.44736842105264,,0.3266778187214773,0.3266778187214773
Phyture Biotech,226833.0,Spain,Europe,Biotechnology,2009.0,Alive / Active,1,13947,,,,,,,,
ReNetX Bio,306281.0,United States,North America,Drug Development,2009.0,Alive / Active,1,13948,,,,,,,,
Fabric Genomics,100200.0,United States,North America,Internet Software & Services,2009.0,Alive / Active,1,13949,,,,,,,,
FEops,226840.0,Belgium,Europe,Internet Software & Services,2009.0,Alive / Active,1,13950,0.0006191381779900862,0.00017356301997029756,0.0009377344336084023,0.0009446295866039432,14.6,,0.20339913045175792,0.20339913045175792
Shape Memory Therapeutics,188298.0,United States,North America,Medical Devices & Equipment,2009.0,Alive / Active,1,13951,,,,,,,,
Smartox Biotechnology,280204.0,France,Europe,Drug Discovery,2009.0,Alive / Active,1,13952,1.9211286507897813e-05,0.00045174712139375086,0.0018331805682859762,0.0006171625620510794,7.166666666666668,,0.18490495724269201,0.18490495724269201
Circulomics,84284.0,United States,North America,Biotechnology,2009.0,Acquired,1,13953,,,,,,,,
Brickell Biotech,50383.0,United States,North America,Drug Development,2009.0,IPO / Went public,1,13954,,,,,,,,
Knudra Transgenics,281468.0,United States,North America,Biotechnology,2009.0,Alive / Active,1,13955,,,,,,,,
OncoCyte,241255.0,United States,North America,Biotechnology,2009.0,IPO / Went public,1,13957,,,,,,,,
Televero Healthcare,52401.0,United States,North America,Mobile Software & Services,2009.0,Alive / Active,1,13964,,,,,,,,
OrthoPediatrics,20278.0,United States,North America,Medical Devices & Equipment,2006.0,IPO / Went public,1,13974,0.0014692235815998366,0.0009075202635597724,0.01008249312557287,0.0034062712362640177,16.363636363636363,,0.24867183154582706,0.24867183154582706
SARcode Biosciences,9130.0,United States,North America,Biotechnology,2004.0,Acquired,1,13975,,,,,,,,
CytomX Therapeutics,50967.0,United States,North America,Biotechnology,2008.0,IPO / Went public,1,13979,,,,,,,,
Cagenix,24906.0,United States,North America,Dental Products & Services,2005.0,Alive / Active,1,13980,,,,,,,,
MolecularMD,24930.0,United States,North America,Drug Development,2006.0,Acquired,1,13986,,,,,,,,
Olea Medical,82927.0,France,Europe,Medical Devices & Equipment,2008.0,Acquired,1,13990,,,,,,,,
MD-IT,28128.0,United States,North America,,2000.0,Alive / Active,1,13993,0.009301471270631254,0.000464964170806025,0.005684586649342212,0.0017344685934273605,54.95652173913044,,0.25058911097921177,0.25058911097921177
ArcScan,228547.0,United States,North America,Medical Devices & Equipment,2007.0,Alive / Active,1,13994,0.015176795197738487,0.0003933199958729309,0.004355400696864111,0.0029011142981420547,60.2,,0.26037801925926496,0.26037801925926496
Synosia Therapeutics,13027.0,United States,North America,Drug Development,2005.0,Acquired,1,13995,,,,,,,,
Protagonist Therapeutics,16130.0,United States,North America,Biotechnology,2001.0,IPO / Went public,1,14003,,,,,,,,
OrthAlign,13273.0,United States,North America,Medical Devices & Equipment,2008.0,Alive / Active,1,14005,,,,,,,,
Sente,54097.0,United States,North America,Drug Manufacturing,2007.0,Alive / Active,1,14028,,,,,,,,
Alios BioPharma,13295.0,United States,North America,Biotechnology,2006.0,Acquired,1,14034,,,,,,,,
NICO,25310.0,United States,North America,Medical Devices & Equipment,2007.0,Alive / Active,1,14040,0.0001951627247273127,0.0001365524871058967,0.0008612204724409449,0.0004919756979011563,31.42857142857143,,0.21767046442380145,0.21767046442380145
Hemarina,28050.0,France,Europe,Biotechnology,2007.0,Alive / Active,1,14043,,,,,,,,
Biomatrica,13940.0,United States,North America,Medical Equipment & Supplies,2005.0,Acquired,1,14044,0.0029455585380654104,0.00020058026644352375,0.002613240418118467,0.0001719328053785026,30.16666666666667,,0.23294682930237154,0.23294682930237154
InMode,240921.0,United States,North America,Medical Devices & Equipment,2008.0,IPO / Went public,1,14046,,,,,,,,
Conventus Orthopaedics,81233.0,United States,North America,Medical Devices & Equipment,2008.0,Alive / Active,1,14056,,,,,,,,
BiOptix Diagnostics,53345.0,United States,North America,Medical Devices & Equipment,2008.0,Acquired,1,14065,0.011315678224886987,0.0006343351195578612,0.006498375406148464,0.0031954077904501315,60.0,,0.26032687069343674,0.26032687069343674
Eyetronic Therapie,90810.0,Germany,Europe,Medical Devices & Equipment,2007.0,Alive / Active,1,14069,2.5969975410642848e-18,0.0002037726571639595,0.0002499375156210948,0.0,2.0,,0.0003332500208281264,0.0003332500208281264
Regulus Therapeutics,13607.0,United States,North America,Biotechnology,2007.0,IPO / Went public,1,14074,,,,,,,,
EPIX Therapeutics,28685.0,United States,North America,Medical Devices & Equipment,2007.0,Acquired,1,14080,0.14066161273041936,0.0026719875164826104,0.04298925268682829,0.027114284327267597,70.01333333333334,,0.3235206770603279,0.3235206770603279
Semba Biosciences,226104.0,United States,North America,Medical Devices & Equipment,2005.0,Alive / Active,1,14081,0.05845166766021397,0.0015441699297703286,0.027027027027027025,0.016332540199583603,64.57471264367815,,0.3328589654267592,0.3328589654267592
Lose It!,81179.0,United States,North America,Mobile Software & Services,2008.0,Alive / Active,1,14087,,,,,,,,
Igenica Biotherapeutics,24956.0,United States,North America,Drug Discovery,2008.0,Assets Purchased,1,14088,,,,,,,,
Novira Therapeutics,25967.0,United States,North America,Biotechnology,2009.0,Acquired,1,14092,0.003890950299111753,0.00025361138364009945,0.001999500124968758,0.0008657825579387871,38.375,,0.2413920219609527,0.2413920219609527
MBF Therapeutics,269284.0,United States,North America,Disease Diagnosis,2008.0,Alive / Active,1,14098,0.06456737791947285,0.0009391909899157779,0.015496125968507876,0.0028009701226589107,63.79032258064516,,0.294272131496682,0.294272131496682
Corassist Cardiovascular,15295.0,Israel,Asia,Medical Devices & Equipment,2003.0,Alive / Active,1,14099,,,,,,,,
Aura Biosciences,413.0,United States,North America,Biotechnology,2009.0,Alive / Active,1,14100,,,,,,,,
Practice Fusion,24896.0,United States,North America,Internet Software & Services,2005.0,Acquired,1,14105,3.9283508280423375e-05,0.00035060081729641133,0.001999500124968758,5.851311843387192e-06,6.0,,0.1810364226610392,0.1810364226610392
Neuros Medical,15536.0,United States,North America,Medical Devices & Equipment,2008.0,Alive / Active,1,14109,,,,,,,,
Niiki Pharma,14885.0,United States,North America,Drug Development,2007.0,Acquired,1,14110,,,,,,,,
Ascenta Health,233058.0,Canada,North America,Drug Manufacturing,2003.0,Acquired,1,14115,,,,,,,,
Counsyl,49579.0,United States,North America,Internet Software & Services,2008.0,Acquired,1,14118,5.0517372937737645e-06,0.0003811049205437176,0.001999500124968758,0.0025396150962259433,6.25,,0.16389797800037345,0.16389797800037345
Constellation Pharmaceuticals,14260.0,United States,North America,Drug Development,2008.0,Acquired,1,14126,,,,,,,,
Inhibikase Therapeutics,17466.0,United States,North America,Pharmaceuticals / Drugs,2010.0,IPO / Went public,1,14127,,,,,,,,
Catheter Connections,24806.0,United States,North America,Medical Devices & Equipment,2008.0,Alive / Active,1,14130,,,,,,,,
