,industry,index_x,target_founded,target_status,alive
67352,Internet Software & Services,60923.0,2008.0,Alive / Active,1
67364,Medical Devices & Equipment,496360.0,2005.0,Alive / Active,1
67400,Medical Devices & Equipment,4049.0,2007.0,IPO / Went public,0
67422,Biotechnology,75869.0,2007.0,Alive / Active,1
67457,Healthcare Software,522983.0,2005.0,Alive / Active,1
67487,Disease Diagnosis,281524.0,2007.0,Alive / Active,1
67488,Medical Devices & Equipment,4774.0,2007.0,Alive / Active,1
67496,Biotechnology,231756.0,2009.0,Acquired,0
67497,Medical Facilities & Services,332735.0,2006.0,Alive / Active,1
67514,Medical Devices & Equipment,493245.0,2004.0,Alive / Active,1
67548,Medical Devices & Equipment,57103.0,2005.0,Dead / Inactive,0
67561,Pharmaceuticals / Drugs,27111.0,2003.0,Acquired,0
67612,Drug Development,61526.0,2003.0,Alive / Active,1
67620,Biotechnology,61533.0,2001.0,Acquired,0
67673,Internet Software & Services,51758.0,2010.0,Alive / Active,1
67677,Biotechnology,14728.0,2007.0,Alive / Active,1
67697,Pharmaceuticals / Drugs,26005.0,2006.0,Alive / Active,1
67728,Medical Devices & Equipment,76068.0,2010.0,Acquired,0
67830,Medical Devices & Equipment,62360.0,2009.0,Alive / Active,1
67887,Medical Devices & Equipment,247149.0,2006.0,Alive / Active,1
67912,Internet Software & Services,62592.0,2003.0,Acquired,0
68012,Biotechnology,63016.0,2009.0,Dead / Inactive,0
68128,Medical Facilities & Services,54059.0,2002.0,Alive / Active,1
68143,Medical Devices & Equipment,12663.0,2009.0,Acquired,0
68167,Drug Discovery,23430.0,2003.0,Alive / Active,1
68168,Medical Devices & Equipment,21774.0,2005.0,Alive / Active,1
68199,Medical Devices & Equipment,63538.0,2006.0,Alive / Active,1
68290,Medical Devices & Equipment,63621.0,2008.0,IPO / Went public,0
68298,Internet Software & Services,76309.0,2010.0,Alive / Active,1
68315,Health & Wellness (non-internet/mobile)…,33932.0,2002.0,Alive / Active,1
68344,Medical Devices & Equipment,63702.0,2009.0,Alive / Active,1
68384,Medical Devices & Equipment,88552.0,2008.0,Alive / Active,1
68398,Medical Facilities & Services,94060.0,2010.0,Alive / Active,1
68408,Mobile Software & Services,81179.0,2008.0,Alive / Active,1
68410,Mobile Software & Services,202780.0,2010.0,Alive / Active,1
68414,Biotechnology,39220.0,2004.0,Acquired,0
68415,Mobile Software & Services,236860.0,2004.0,Alive / Active,1
68416,Medical Devices & Equipment,141623.0,2005.0,Alive / Active,1
68417,Medical Devices & Equipment,247136.0,2003.0,IPO / Went public,0
68440,Medical Devices & Equipment,121326.0,2009.0,Alive / Active,1
68455,Medical Facilities & Services,445602.0,2009.0,Alive / Active,1
68558,Stealth Mode,63812.0,2010.0,Acquired,0
68564,Drug Development,92045.0,2010.0,Alive / Active,1
68573,Biotechnology,17889.0,2005.0,Alive / Active,1
68579,Pharmaceuticals / Drugs,63842.0,2000.0,Alive / Active,1
68629,Internet Software & Services,92329.0,2010.0,Alive / Active,1
68678,Medical Devices & Equipment,64100.0,2009.0,Alive / Active,1
68684,Pharmaceuticals / Drugs,227889.0,2003.0,Alive / Active,1
68702,Medical Equipment & Supplies,64111.0,2010.0,Alive / Active,1
68741,Medical Devices & Equipment,16869.0,2008.0,Alive / Active,1
68745,Biotechnology,73759.0,2006.0,Alive / Active,1
68750,Medical Devices & Equipment,73763.0,2001.0,Alive / Active,1
68766,Medical Devices & Equipment,73875.0,2009.0,Alive / Active,1
68803,Internet Software & Services,55387.0,2010.0,IPO / Went public,0
68850,Healthcare Software,61267.0,2006.0,Alive / Active,1
68855,Drug Delivery,15457.0,2008.0,IPO / Went public,0
68893,Medical Devices & Equipment,227680.0,2010.0,Alive / Active,1
68919,Mobile Software & Services,74185.0,2010.0,Acquired,0
68957,Medical Devices & Equipment,74265.0,2009.0,Alive / Active,1
68959,Medical Devices & Equipment,74267.0,2010.0,Alive / Active,1
68963,Healthcare Software,74271.0,2003.0,Alive / Active,1
69089,Medical Devices & Equipment,74427.0,2010.0,Alive / Active,1
69166,Internet Software & Services,74585.0,2000.0,Merged,0
69182,Medical Devices & Equipment,78693.0,2008.0,Alive / Active,1
69196,Drug Development,74625.0,2009.0,Alive / Active,1
69204,Internet Software & Services,1951.0,2007.0,Acquired,0
69234,Medical Devices & Equipment,74550.0,2010.0,Alive / Active,1
69268,Medical Facilities & Services,74706.0,2009.0,Acquired,0
69312,Biotechnology,74828.0,2009.0,Alive / Active,1
69372,Medical Devices & Equipment,74946.0,2009.0,Alive / Active,1
69398,Healthcare Software,29165.0,2003.0,Acquired,0
69433,Medical Devices & Equipment,249853.0,2008.0,Merged,0
69492,Mobile Software & Services,75204.0,2000.0,Merged,0
69511,Disease Diagnosis,75100.0,2007.0,Acquired,0
69545,Elective & Aesthetic Medicine,414359.0,2004.0,IPO / Went public,0
69672,Disease Diagnosis,76020.0,2007.0,Alive / Active,1
69682,Drug Discovery,289154.0,2001.0,Alive / Active,1
69738,Biotechnology,75657.0,2009.0,Alive / Active,1
69768,Mobile Software & Services,77158.0,2009.0,Alive / Active,1
69782,Medical Devices & Equipment,75787.0,2008.0,Acquired,0
69791,Dental Products & Services,75773.0,2009.0,Alive / Active,1
69792,Biotechnology,75776.0,2008.0,Alive / Active,1
69805,Medical Devices & Equipment,75804.0,2008.0,IPO / Went public,0
69822,Internet Software & Services,75859.0,2003.0,Acquired,0
69824,Biotechnology,75879.0,2010.0,Alive / Active,1
69858,Medical Devices & Equipment,75913.0,2005.0,Alive / Active,1
69895,Medical Devices & Equipment,246983.0,2009.0,IPO / Went public,0
69969,Health & Wellness (non-internet/mobile)…,54861.0,2010.0,Alive / Active,1
69996,Internet Software & Services,76311.0,2000.0,Alive / Active,1
69999,Medical Devices & Equipment,81039.0,2009.0,Alive / Active,1
70061,Medical Devices & Equipment,76438.0,2006.0,Alive / Active,1
70153,Biotechnology,76600.0,2009.0,Alive / Active,1
70156,Pharmaceuticals / Drugs,76621.0,2009.0,IPO / Went public,0
70159,Medical Devices & Equipment,24747.0,2008.0,Alive / Active,1
70165,Biotechnology,76663.0,2007.0,Acquired,0
70170,Medical Devices & Equipment,78143.0,2010.0,Alive / Active,1
70221,Biotechnology,14789.0,2006.0,Alive / Active,1
70269,Pharmaceuticals / Drugs,15594.0,2000.0,Alive / Active,1
70273,Medical Devices & Equipment,76870.0,2010.0,Alive / Active,1
70315,Medical Equipment & Supplies,76966.0,2010.0,Alive / Active,1
70338,Biotechnology,77033.0,2007.0,Acquired,0
70342,Medical Devices & Equipment,33186.0,2004.0,Alive / Active,1
70499,Health & Wellness (non-internet/mobile)…,77294.0,2003.0,Alive / Active,1
70570,Biotechnology,86434.0,2010.0,Alive / Active,1
70626,Medical Devices & Equipment,77532.0,2010.0,Acquired,0
70692,Medical Facilities & Services,17752.0,2005.0,Alive / Active,1
70778,Biotechnology,437312.0,2001.0,IPO / Went public,0
70929,Medical Devices & Equipment,276747.0,2008.0,Alive / Active,1
71029,Mobile Software & Services,90773.0,2010.0,Alive / Active,1
71054,Medical Devices & Equipment,78307.0,2004.0,Alive / Active,1
71102,Medical Information,339362.0,2010.0,Alive / Active,1
71269,Biotechnology,79147.0,2010.0,Alive / Active,1
71285,Biotechnology,57561.0,2000.0,Alive / Active,1
71298,Biotechnology,92299.0,2009.0,Alive / Active,1
71305,Elective & Aesthetic Medicine,54881.0,2010.0,Alive / Active,1
71324,Medical Devices & Equipment,13083.0,2006.0,Alive / Active,1
71333,Internet Software & Services,76505.0,2010.0,Alive / Active,1
71389,Mobile Software & Services,78887.0,2010.0,Acquired,0
71390,Medical Devices & Equipment,78891.0,2010.0,Alive / Active,1
71443,Mobile Software & Services,65165.0,2009.0,Alive / Active,1
71481,Biotechnology,281468.0,2009.0,Alive / Active,1
71506,Disease Diagnosis,277346.0,2009.0,Alive / Active,1
71533,Medical Facilities & Services,340266.0,2006.0,Alive / Active,1
71559,Healthcare Software,229976.0,2010.0,Alive / Active,1
71565,Internet Software & Services,79135.0,2007.0,Acquired,0
71672,Biotechnology,23358.0,2000.0,Alive / Active,1
71731,Medical Devices & Equipment,46637.0,2008.0,Alive / Active,1
71745,Medical Equipment & Supplies,79579.0,2000.0,Alive / Active,1
71752,Drug Development,79591.0,2010.0,Alive / Active,1
71830,Biotechnology,62708.0,2009.0,IPO / Went public,0
71833,Medical Devices & Equipment,531779.0,2008.0,Alive / Active,1
71839,Medical Facilities & Services,79759.0,2007.0,IPO / Went public,0
71951,Medical Devices & Equipment,80013.0,2000.0,Alive / Active,1
71959,Internet Software & Services,76530.0,2008.0,Alive / Active,1
71966,Drug Development,83448.0,2007.0,IPO / Went public,0
72042,Health & Wellness (non-internet/mobile)…,283319.0,2010.0,Alive / Active,1
72043,Drug Delivery,283401.0,2002.0,Alive / Active,1
72087,Disease Diagnosis,283399.0,2010.0,Alive / Active,1
72092,Dental Products & Services,411719.0,2006.0,Alive / Active,1
72106,Internet Software & Services,80469.0,2010.0,Alive / Active,1
72133,Internet Software & Services,80517.0,2010.0,Acquired,0
72161,Biotechnology,80579.0,2009.0,Alive / Active,1
72296,Biotechnology,283400.0,2010.0,Acquired,0
72298,Medical Devices & Equipment,10052.0,2004.0,Alive / Active,1
72310,Pharmaceuticals / Drugs,80865.0,2009.0,Alive / Active,1
72338,Medical Equipment & Supplies,80932.0,2007.0,Acquired,0
72449,Medical Devices & Equipment,81211.0,2009.0,Alive / Active,1
72456,Biotechnology,84284.0,2009.0,Acquired,0
72496,Medical Devices & Equipment,347157.0,2009.0,Alive / Active,1
72529,Biotechnology,81274.0,2005.0,Alive / Active,1
72547,Mobile Software & Services,74294.0,2008.0,Acquired,0
72552,Medical Facilities & Services,81342.0,2010.0,Alive / Active,1
72554,Pharmaceuticals / Drugs,82467.0,2010.0,Acquired,0
72600,Internet Software & Services,81445.0,2010.0,Alive / Active,1
72638,Medical Devices & Equipment,139817.0,2010.0,Alive / Active,1
72658,Drug Development,81609.0,2010.0,Alive / Active,1
72695,Internet Software & Services,81700.0,2005.0,Alive / Active,1
72751,Medical Devices & Equipment,57363.0,2002.0,Acquired,0
72772,Biotechnology,81892.0,2010.0,Alive / Active,1
72779,Biotechnology,20300.0,2005.0,Alive / Active,1
72782,Medical Devices & Equipment,18139.0,2005.0,Alive / Active,1
72813,Medical Facilities & Services,81906.0,2001.0,Alive / Active,1
72831,Medical Facilities & Services,82025.0,2009.0,IPO / Went public,0
72914,Drug Manufacturing,274135.0,2009.0,Alive / Active,1
72941,Drug Manufacturing,82218.0,2006.0,IPO / Went public,0
72991,Medical Devices & Equipment,82322.0,2009.0,Alive / Active,1
73150,Internet Software & Services,82676.0,2009.0,Alive / Active,1
73172,Internet Software & Services,116521.0,2009.0,Alive / Active,1
73196,Drug Delivery,95428.0,2009.0,Alive / Active,1
73219,Healthcare Software,287966.0,2010.0,Alive / Active,1
73304,Healthcare Software,82987.0,2007.0,IPO / Went public,0
73376,Biotechnology,83054.0,2009.0,Alive / Active,1
73386,Mobile Software & Services,83090.0,2007.0,Alive / Active,1
73407,Health & Wellness (non-internet/mobile)…,83137.0,2003.0,Alive / Active,1
73419,Medical Devices & Equipment,77125.0,2007.0,Alive / Active,1
73500,Biotechnology,235920.0,2008.0,IPO / Went public,0
73523,Drug Discovery,12627.0,2007.0,Alive / Active,1
73758,Medical Devices & Equipment,24455.0,2006.0,Alive / Active,1
73770,Pharmaceuticals / Drugs,83766.0,2009.0,Acquired,0
73771,Medical Devices & Equipment,84145.0,2007.0,Acquired,0
73793,Medical Devices & Equipment,56326.0,2005.0,IPO / Went public,0
73796,Internet Software & Services,83812.0,2010.0,Acquired,0
73809,Medical Devices & Equipment,304718.0,2010.0,Alive / Active,1
73834,Drug Development,83853.0,2001.0,Acquired,0
74024,Internet Software & Services,63867.0,2001.0,Alive / Active,1
74030,Biotechnology,84180.0,2008.0,Alive / Active,1
74162,Medical Devices & Equipment,27397.0,2001.0,Alive / Active,1
74213,Internet Software & Services,84492.0,2008.0,Acquired,0
74346,Medical Facilities & Services,34013.0,2001.0,Merged,0
74399,Health & Wellness (non-internet/mobile)…,137549.0,2010.0,Alive / Active,1
74488,Drug Development,339933.0,2007.0,IPO / Went public,0
74489,Biotechnology,348551.0,2010.0,IPO / Went public,0
74618,Medical Devices & Equipment,19237.0,2004.0,Alive / Active,1
74742,Healthcare Software,62110.0,2008.0,IPO / Went public,0
74918,Medical Devices & Equipment,57656.0,2000.0,Alive / Active,1
74932,Medical Facilities & Services,85631.0,2008.0,Alive / Active,1
74935,Drug Development,85634.0,2005.0,Alive / Active,1
74942,Internet Software & Services,85644.0,2008.0,Alive / Active,1
75146,Biotechnology,337714.0,2008.0,IPO / Went public,0
75181,Internet Software & Services,69929.0,2009.0,Alive / Active,1
75206,Mobile Software & Services,98939.0,2008.0,Alive / Active,1
75234,Internet Software & Services,224369.0,2009.0,Acquired,0
75241,Disease Diagnosis,86356.0,2010.0,Alive / Active,1
75307,Internet Software & Services,86520.0,2010.0,Alive / Active,1
75348,Biotechnology,86624.0,2010.0,Alive / Active,1
75580,Biotechnology,91907.0,2000.0,Alive / Active,1
75655,Internet Software & Services,74920.0,2010.0,Alive / Active,1
75694,Medical Devices & Equipment,240406.0,2009.0,Alive / Active,1
75734,Mobile Software & Services,87281.0,2010.0,Alive / Active,1
75737,Medical Devices & Equipment,79895.0,2008.0,Alive / Active,1
75756,Dental Products & Services,337322.0,2010.0,Acquired,0
75795,Medical Devices & Equipment,87414.0,2009.0,Alive / Active,1
75833,Medical Devices & Equipment,87555.0,2004.0,Alive / Active,1
75837,Medical Devices & Equipment,74461.0,2010.0,Alive / Active,1
75857,Medical Devices & Equipment,80185.0,2010.0,Alive / Active,1
75911,Biotechnology,87793.0,2009.0,Alive / Active,1
75989,Biotechnology,37573.0,2004.0,Alive / Active,1
76030,Medical Facilities & Services,88060.0,2005.0,Alive / Active,1
76155,Medical Devices & Equipment,102368.0,2009.0,Alive / Active,1
76236,Medical Devices & Equipment,222017.0,2010.0,Alive / Active,1
76305,Medical Devices & Equipment,74522.0,2009.0,Dead / Inactive,0
76382,Medical Devices & Equipment,88630.0,2006.0,Alive / Active,1
76477,Medical Devices & Equipment,87327.0,2007.0,Alive / Active,1
76548,Mobile Software & Services,88986.0,2008.0,Alive / Active,1
76640,Health & Wellness (non-internet/mobile)…,89148.0,2005.0,Alive / Active,1
76649,Internet Software & Services,85389.0,2009.0,Acquired,0
76708,Biotechnology,373836.0,2010.0,Alive / Active,1
76736,Pharmaceuticals / Drugs,228212.0,2006.0,Alive / Active,1
76780,Biotechnology,89328.0,2000.0,Acquired,0
76785,Medical Facilities & Services,226694.0,2010.0,Alive / Active,1
76864,Medical Devices & Equipment,89508.0,2004.0,Alive / Active,1
76911,Internet Software & Services,25669.0,2008.0,Acquired,0
77032,Drug Development,90036.0,2005.0,IPO / Went public,0
77081,Drug Discovery,90930.0,2006.0,Alive / Active,1
77125,Mobile Software & Services,142021.0,2010.0,Alive / Active,1
77239,Biotechnology,100.0,2009.0,Acquired,0
77271,Medical Facilities & Services,90463.0,2010.0,Alive / Active,1
77455,Biotechnology,408841.0,2009.0,IPO / Went public,0
77492,Medical Devices & Equipment,337320.0,2010.0,Alive / Active,1
77519,Medical Devices & Equipment,56330.0,2007.0,Alive / Active,1
77537,Internet Software & Services,246194.0,2008.0,Alive / Active,1
77576,Pharmaceuticals / Drugs,16611.0,2006.0,IPO / Went public,0
77596,Medical Devices & Equipment,91128.0,2004.0,Alive / Active,1
77632,Drug Development,91204.0,2002.0,Alive / Active,1
77685,Medical Devices & Equipment,93127.0,2008.0,Alive / Active,1
77817,Biotechnology,85639.0,2008.0,Alive / Active,1
77839,Health & Wellness (non-internet/mobile)…,91645.0,2008.0,Alive / Active,1
77874,Medical Facilities & Services,21109.0,2007.0,Alive / Active,1
77878,Drug Development,358815.0,2009.0,Alive / Active,1
77911,Drug Manufacturing,83347.0,2008.0,Alive / Active,1
77954,Biotechnology,91853.0,2010.0,IPO / Went public,0
77980,Internet Software & Services,91979.0,2007.0,Alive / Active,1
78241,Drug Manufacturing,92793.0,2010.0,Acquired,0
78266,Drug Development,92097.0,2006.0,Acquired,0
78302,Medical Facilities & Services,93081.0,2010.0,Alive / Active,1
78371,Drug Development,93402.0,2009.0,Dead / Inactive,0
78458,Biotechnology,93629.0,2010.0,Alive / Active,1
78549,Drug Development,89543.0,2010.0,Alive / Active,1
78623,Internet Software & Services,94082.0,2005.0,Alive / Active,1
78700,Internet Software & Services,94412.0,2006.0,Alive / Active,1
78712,Biotechnology,94073.0,2008.0,IPO / Went public,0
78716,Medical Devices & Equipment,88392.0,2010.0,Alive / Active,1
78783,Medical Facilities & Services,94623.0,2009.0,Alive / Active,1
78818,Internet Software & Services,388772.0,2003.0,Alive / Active,1
78822,Mobile Software & Services,186400.0,2010.0,Alive / Active,1
79003,Healthcare Software,95059.0,2008.0,Alive / Active,1
79009,Medical Devices & Equipment,95163.0,2007.0,Alive / Active,1
79016,Mobile Software & Services,87137.0,2010.0,Alive / Active,1
79084,Internet Software & Services,95191.0,2006.0,Alive / Active,1
79090,Biotechnology,95203.0,2007.0,Alive / Active,1
79158,Healthcare Software,95382.0,2009.0,Alive / Active,1
79161,Internet Software & Services,338933.0,2010.0,Alive / Active,1
79255,Drug Development,95621.0,2000.0,Alive / Active,1
79257,Medical Devices & Equipment,95636.0,2009.0,Alive / Active,1
79270,Biotechnology,95651.0,2007.0,Alive / Active,1
79294,Medical Facilities & Services,95725.0,2000.0,Acquired,0
79306,Drug Manufacturing,95743.0,2001.0,Alive / Active,1
79399,Internet Software & Services,76308.0,2010.0,Alive / Active,1
79439,Healthcare Software,96109.0,2001.0,Acquired,0
79454,Medical Devices & Equipment,96135.0,2010.0,Alive / Active,1
79477,Biotechnology,230129.0,2009.0,IPO / Went public,0
79517,Biotechnology,23065.0,2004.0,Alive / Active,1
79609,Medical Devices & Equipment,96357.0,2008.0,Alive / Active,1
79615,Internet Software & Services,65035.0,2009.0,Alive / Active,1
79651,Medical Facilities & Services,86389.0,2010.0,Alive / Active,1
79655,Biotechnology,96442.0,2009.0,Acquired,0
79677,Medical Facilities & Services,96529.0,2004.0,Alive / Active,1
79744,Medical Equipment & Supplies,35151.0,2000.0,Alive / Active,1
79773,Medical Devices & Equipment,232618.0,2010.0,IPO / Went public,0
79784,Drug Development,96677.0,2010.0,IPO / Went public,0
79817,Medical Devices & Equipment,231157.0,2008.0,Alive / Active,1
79848,Medical Devices & Equipment,96892.0,2009.0,Alive / Active,1
79854,Mobile Software & Services,121881.0,2007.0,Acquired,0
79865,Internet Software & Services,96912.0,2000.0,Merged,0
79887,Medical Facilities & Services,96963.0,2005.0,Alive / Active,1
79932,Medical Devices & Equipment,97076.0,2008.0,Alive / Active,1
