node,index,country,continent,industry,bipartite,id,eigen_max,eigen_min,pages_max,pages_min,degcen_max,degcen_min,bet_max,bet_min,avg_max,avg_min,newman_max,newman_min,vote_min,vote_max,sub_max,sub_min,clo_max,clo_min,num
Biomatrica,13940.0,United States,North America,Medical Equipment & Supplies,1,14044,0.0029455590000000004,0.0029455590000000004,0.00020058,0.00020058,0.00261324,0.00261324,0.00017193299999999998,0.00017193299999999998,30.16666667,30.16666667,0.000219699,0.000219699,1636.0,1636.0,1.07e+19,1.07e+19,0.232946829,0.232946829,1
InMode,240921.0,United States,North America,Medical Devices & Equipment,1,14046,,,,,,,,,,,,,,,,,,,2
Conventus Orthopaedics,81233.0,United States,North America,Medical Devices & Equipment,1,14056,,,,,,,,,,,,,,,,,,,1
BiOptix Diagnostics,53345.0,United States,North America,Medical Devices & Equipment,1,14065,0.011315678000000001,0.000416355,0.000634335,0.00010544100000000001,0.006498375,0.000749813,0.003195408,0.0,60.0,60.0,0.003348358,0.0,144.0,1835.0,9.02e+18,1.22e+16,0.260326871,0.20731990100000003,4
Eyetronic Therapie,90810.0,Germany,Europe,Medical Devices & Equipment,1,14069,2.6e-18,2.6e-18,0.000203773,0.000203773,0.000249938,0.000249938,0.0,0.0,2.0,2.0,0.0,0.0,,,1.589091778,1.589091778,0.00033325,0.00033325,1
Regulus Therapeutics,13607.0,United States,North America,Biotechnology,1,14074,0.007461997,2.6e-18,0.00034208,0.000125479,0.001749563,0.000249938,1.25e-07,0.0,62.42857143,62.42857143,1.25e-07,0.0,1025.0,2165.0,3.92e+18,1.589091778,0.242327177,0.00033325,3
EPIX Therapeutics,28685.0,United States,North America,Medical Devices & Equipment,1,14080,0.14066161300000002,0.08529765800000001,0.0026719879999999997,0.001074554,0.042989253,0.018745314,0.027114284,0.004631799,70.01333333,70.01333333,0.02542037,0.004510511,3.0,467.0,1.39e+21,5.12e+20,0.323520677,0.30509944899999997,3
Semba Biosciences,226104.0,United States,North America,Medical Devices & Equipment,1,14081,0.047568195,0.016417839,0.00135972,0.000630974,0.019495126,0.0059985,0.012248698,0.003857749,46.08333333,46.08333333,0.01271102,0.004075787,40.0,251.0,1.59e+20,1.9e+19,0.296393995,0.264855753,2
Lose It!,81179.0,United States,North America,Mobile Software & Services,1,14087,0.00041076400000000004,0.00041076400000000004,9.44e-05,9.44e-05,0.000499875,0.000499875,0.0,0.0,24.5,24.5,0.0,0.0,,,1.19e+16,1.19e+16,0.20473835899999998,0.20473835899999998,1
Igenica Biotherapeutics,24956.0,United States,North America,Drug Discovery,1,14088,,,,,,,,,,,,,,,,,,,1
Novira Therapeutics,25967.0,United States,North America,Biotechnology,1,14092,0.00389095,7.54e-05,0.000253611,0.000112514,0.0019995,0.000499875,0.0008657830000000001,0.0,38.375,38.375,0.000875175,0.0,742.0,1655.0,1.07e+18,400207000000000.0,0.24139202199999998,0.18792978300000002,3
MBF Therapeutics,269284.0,United States,North America,Disease Diagnosis,1,14098,0.064567378,0.064567378,0.000939191,0.000939191,0.015496126,0.015496126,0.00280097,0.00280097,63.79032258,63.79032258,0.002704575,0.002704575,328.0,328.0,2.94e+20,2.94e+20,0.294272131,0.294272131,1
Corassist Cardiovascular,15295.0,Israel,Asia,Medical Devices & Equipment,1,14099,,,,,,,,,,,,,,,,,,,1
Aura Biosciences,413.0,United States,North America,Biotechnology,1,14100,,,,,,,,,,,,,,,,,,,2
Practice Fusion,24896.0,United States,North America,Internet Software & Services,1,14105,4e-05,4e-05,3.75e-05,3.75e-05,0.00016241700000000001,0.00016241700000000001,0.0,0.0,14.0,14.0,0.0,0.0,,,5.01e+17,5.01e+17,0.17476375100000002,0.17476375100000002,1
Neuros Medical,15536.0,United States,North America,Medical Devices & Equipment,1,14109,,,,,,,,,,,,,,,,,,,1
Niiki Pharma,14885.0,United States,North America,Drug Development,1,14110,,,,,,,,,,,,,,,,,,,1
Ascenta Health,233058.0,Canada,North America,Drug Manufacturing,1,14115,,,,,,,,,,,,,,,,,,,1
Counsyl,49579.0,United States,North America,Internet Software & Services,1,14118,5.05e-06,1.96e-07,0.000381105,0.000164533,0.0019995,0.000749813,0.002539615,0.0,6.25,6.25,0.002539615,0.0,334.0,1868.0,1792420000000.0,2692077922.0,0.163897978,0.137411313,4
Constellation Pharmaceuticals,14260.0,United States,North America,Drug Development,1,14126,0.18629321199999999,0.18629321199999999,0.004300628,0.004300628,0.067483129,0.067483129,0.061603024000000006,0.061603024000000006,41.85185185,41.85185185,0.058258952999999995,0.058258952999999995,0.0,0.0,2.44e+21,2.44e+21,0.340439293,0.340439293,1
Inhibikase Therapeutics,17466.0,United States,North America,Pharmaceuticals / Drugs,1,14127,,,,,,,,,,,,,,,,,,,1
Catheter Connections,24806.0,United States,North America,Medical Devices & Equipment,1,14130,0.151766256,0.008978718,0.003107128,0.000140039,0.051737066,0.001249688,0.029603997000000003,0.000423894,115.4,115.4,0.02715786,0.000423894,1.0,1423.0,1.62e+21,5.68e+18,0.328769756,0.251191,5
NB Therapeutics,16823.0,United States,North America,Pharmaceuticals / Drugs,1,14137,,,,,,,,,,,,,,,,,,,1
Navigating Cancer,60923.0,United States,North America,Internet Software & Services,1,14142,0.021345166000000002,0.000502168,0.0009179069999999999,0.000129073,0.011997001,0.001249688,0.007220343000000001,1.84e-05,37.75,37.75,0.007376931,3.289999999999999e-05,89.0,980.0,3.21e+19,1.77e+16,0.27524324699999997,0.209585032,4
HUYA Bioscience International,76064.0,United States,North America,Biotechnology,1,14146,0.015646755,0.000297498,0.000570718,5.36e-05,0.007498125,0.000249938,0.0027775559999999996,0.0,44.43333333,44.43333333,0.00273495,0.0,319.0,319.0,1.72e+19,6225160000000000.0,0.263401035,0.20099140100000001,3
Life Image,24834.0,United States,North America,Internet Software & Services,1,14150,,,,,,,,,,,,,,,,,,,1
SocialWellth,31487.0,United States,North America,Internet Software & Services,1,14154,,,,,,,,,,,,,,,,,,,1
Insta Health Solutions,17509.0,India,Asia,Healthcare Software,1,14156,,,,,,,,,,,,,,,,,,,1
Flexible Medical Systems,19283.0,United States,North America,Medical Devices & Equipment,1,14162,,,,,,,,,,,,,,,,,,,1
Azellon,496718.0,United Kingdom,Europe,Medical Devices & Equipment,1,14165,,,,,,,,,,,,,,,,,,,2
ClearChoice Holdings,60424.0,United States,North America,Dental Products & Services,1,14166,,,,,,,,,,,,,,,,,,,1
Nuvaira,51077.0,United States,North America,Medical Devices & Equipment,1,14173,,,,,,,,,,,,,,,,,,,1
SpineGuard,17505.0,France,Europe,Medical Devices & Equipment,1,14175,,,,,,,,,,,,,,,,,,,1
PharmaJet,49737.0,United States,North America,Drug Delivery,1,14204,,,,,,,,,,,,,,,,,,,1
AVM Biotechnology,59223.0,United States,North America,Biotechnology,1,14210,,,,,,,,,,,,,,,,,,,1
Allgens Medical,370299.0,China,Asia,Medical Devices & Equipment,1,14214,,,,,,,,,,,,,,,,,,,1
Clovis Oncology,21387.0,United States,North America,Biotechnology,1,14216,0.026654848,0.026654848,0.000314355,0.000314355,0.0052486880000000005,0.0052486880000000005,0.00010612,0.00010612,78.90476190000001,78.90476190000001,0.000111355,0.000111355,1375.0,1375.0,5e+19,5e+19,0.27081345,0.27081345,1
Victory Pharma,9611.0,United States,North America,,1,14220,0.000744053,0.000744053,0.00011873299999999999,0.00011873299999999999,0.00108885,0.00108885,0.0,0.0,21.0,21.0,0.0,0.0,,,6.81e+17,6.81e+17,0.210917889,0.210917889,1
CellScape,52126.0,United States,North America,Disease Diagnosis,1,14224,0.004254477,0.000160327,0.000383755,0.000198249,0.0037509379999999997,0.001500375,0.001333056,0.000194647,24.92307692,24.92307692,0.001454338,0.000268255,280.0,1883.0,7.77e+19,1.1e+17,0.23113480100000003,0.19241709199999998,4
Aragon Pharmaceuticals,21383.0,United States,North America,Pharmaceuticals / Drugs,1,14227,0.06653090099999999,0.008579361,0.001439762,0.000292768,0.023494126,0.0059985,0.01229479,0.0,54.77419355,54.77419355,0.012016256999999999,0.0,25.0,1896.0,3.12e+20,5.18e+18,0.29758950300000003,0.237056591,25
KFZJ,498619.0,China,Asia,Medical Facilities & Services,1,14246,,,,,,,,,,,,,,,,,,,1
Nanovis,87313.0,United States,North America,Medical Devices & Equipment,1,14251,,,,,,,,,,,,,,,,,,,1
Auris Health,114672.0,United States,North America,Medical Devices & Equipment,1,14252,,,,,,,,,,,,,,,,,,,1
Celer Biotecnologia,276888.0,Brazil,South America,Medical Devices & Equipment,1,14253,,,,,,,,,,,,,,,,,,,1
Scandent,298379.0,United States,North America,Mobile Software & Services,1,14256,,,,,,,,,,,,,,,,,,,1
FertilityAuthority,24794.0,United States,North America,Internet Software & Services,1,14261,,,,,,,,,,,,,,,,,,,2
Sensible Medical Innovations,24875.0,Israel,Asia,Medical Devices & Equipment,1,14264,0.001254022,0.001254022,0.000123277,0.000123277,0.001249688,0.001249688,1.34e-05,1.34e-05,31.8,31.8,1.49e-05,1.49e-05,,,1.11e+17,1.11e+17,0.226405925,0.226405925,1
Zephyr Technology,24886.0,United States,North America,Medical Devices & Equipment,1,14268,,,,,,,,,,,,,,,,,,,1
Keas,17400.0,United States,North America,Internet Software & Services,1,14270,3.18e-19,3.18e-19,0.000249875,0.000249875,0.000249938,0.000249938,0.0,0.0,1.0,1.0,0.0,0.0,1573.0,1573.0,1.543080635,1.543080635,0.000249938,0.000249938,2
Abraxis,11055.0,United States,North America,Biotechnology,1,14274,0.01643661,0.000321232,0.000462555,7.77e-05,0.007748063,0.000499875,0.0007821410000000001,0.0,44.12903226,44.12903226,0.0007929539999999999,0.0,605.0,894.0,1.9e+19,7247550000000000.0,0.253850278,0.19602104399999998,3
BluPanda,84150.0,United States,North America,Healthcare Software,1,14276,0.006161335,0.000132607,0.000708556,0.000131373,0.005498625,0.000749813,0.00397195,0.0,23.57142857,23.57142857,0.003956283,0.0,159.0,1839.0,2.67e+18,1237240000000000.0,0.244988753,0.190391908,5
Fiagon,92067.0,Germany,Europe,Medical Devices & Equipment,1,14278,0.000323579,2.64e-06,0.000403443,8.83e-05,0.001249688,0.000499875,0.000847663,0.0,15.0,15.0,0.000847663,0.0,640.0,640.0,7374160000000000.0,492519000000.0,0.201371188,0.156490613,3
GenScript,24782.0,China,Asia,Medical Facilities & Services,1,14279,0.18629321199999999,0.001185053,0.004300628,0.000252404,0.067483129,0.001749563,0.061603024000000006,4.77e-05,84.0,84.0,0.058258952999999995,4.4e-05,0.0,1002.0,2.44e+21,9.88e+16,0.340439293,0.224638372,13
Zymeworks,18066.0,Canada,North America,Biotechnology,1,14281,0.000387081,0.000387081,9.02e-05,9.02e-05,0.001230315,0.001230315,1.34e-05,1.34e-05,27.4,27.4,2.2800000000000002e-05,2.2800000000000002e-05,3967.0,3967.0,2.21e+25,2.21e+25,0.20791774600000001,0.20791774600000001,1
Imaxio,76590.0,France,Europe,Biotechnology,1,14282,0.000855355,1.4999999999999999e-05,0.00022558099999999998,0.00019250099999999998,0.00091659,0.00061106,0.001051053,0.0,33.33333333,33.33333333,0.001051053,0.0,811.0,1369.0,1.05e+19,3228090000000000.0,0.228330002,0.180469993,3
Versartis,23602.0,United States,North America,Drug Development,1,14285,,,,,,,,,,,,,,,,,,,1
UltraWave Labs,298389.0,United States,North America,Medical Devices & Equipment,1,14290,,,,,,,,,,,,,,,,,,,1
Corvia Medical,81177.0,United States,North America,Medical Devices & Equipment,1,14293,,,,,,,,,,,,,,,,,,,1
CN Bio Innovations,354375.0,United Kingdom,Europe,Biotechnology,1,14317,,,,,,,,,,,,,,,,,,,1
SynDevRx,20891.0,United States,North America,Drug Development,1,14323,,,,,,,,,,,,,,,,,,,1
OmeCare,13268.0,United States,North America,Mobile Software & Services,1,14325,,,,,,,,,,,,,,,,,,,1
EndoStim,50235.0,United States,North America,Medical Devices & Equipment,1,14327,,,,,,,,,,,,,,,,,,,1
Ariosa Diagnostics,64015.0,United States,North America,Biotechnology,1,14336,,,,,,,,,,,,,,,,,,,1
HeartFlow,50998.0,United States,North America,Healthcare Software,1,14341,0.0069516280000000005,0.00013469100000000002,0.00052642,0.000108945,0.004498875,0.000499875,0.0024731189999999998,0.0,28.72222222,28.72222222,0.002636946,0.0,207.0,1633.0,3.4e+18,1277670000000000.0,0.25391748199999997,0.19543523100000001,3
RegionalCare Hospital Partners,115758.0,United States,North America,Medical Facilities & Services,1,14348,,,,,,,,,,,,,,,,,,,1
Presage Biosciences,49636.0,United States,North America,Drug Development,1,14352,0.0062077619999999995,0.000122656,0.00023804400000000003,0.000155069,0.001749563,0.000749813,0.001270932,0.0,64.57142857,64.57142857,0.001270932,0.0,649.0,1870.0,2.71e+18,1059500000000000.0,0.252358613,0.194523587,4
goBalto,25493.0,United States,North America,Internet Software & Services,1,14354,0.00060771,1.2e-05,0.000228223,0.000163189,0.001499625,0.000749813,0.001270932,0.0,27.5,27.5,0.001270932,0.0,767.0,1872.0,2.6e+16,10144600000000.0,0.218979673,0.17407095600000003,5
DNA Software,5258.0,United States,North America,Drug Discovery,1,14355,0.023100837000000003,0.023100837000000003,0.000595273,0.000595273,0.008747813,0.008747813,0.003050413,0.003050413,46.22857143,46.22857143,0.0032661359999999998,0.0032661359999999998,285.0,285.0,3.76e+19,3.76e+19,0.273646496,0.273646496,1
Aventura HQ,59865.0,United States,North America,Mobile Software & Services,1,14366,,,,,,,,,,,,,,,,,,,1
Imthera Medical,51455.0,United States,North America,Medical Devices & Equipment,1,14367,0.0029990629999999997,5.8099999999999996e-05,0.00026524,0.00013162,0.001499625,0.000499875,0.0016957329999999998,0.0,37.66666667,37.66666667,0.001695656,0.0,766.0,1678.0,6.33e+17,237601000000000.0,0.235581538,0.184389164,3
US HIFU,27549.0,United States,North America,Medical Devices & Equipment,1,14370,,,,,,,,,,,,,,,,,,,2
Replenish,25621.0,United States,North America,Drug Delivery,1,14374,0.09309049900000001,0.0019253270000000001,0.0016000889999999999,0.000108374,0.025993502,0.000749813,0.008499846,0.0,53.375,53.375,0.008444428,0.0,35.0,1817.0,6.1e+20,2.61e+17,0.303138738,0.22340007,4
DNAnexus,25509.0,United States,North America,Internet Software & Services,1,14381,0.003739562,7.11e-05,0.000327056,6.07e-05,0.00299925,0.000249938,0.000960998,0.0,23.41666667,23.41666667,0.0009606510000000001,0.0,392.0,392.0,9.84e+17,355647000000000.0,0.232874142,0.182714815,3
Kodiak Sciences,246784.0,United States,North America,Drug Development,1,14387,7.63e-06,7.63e-06,0.000158736,0.000158736,0.0006455780000000001,0.0006455780000000001,0.0,0.0,9.5,9.5,0.0,0.0,1374.0,1374.0,3.53e+19,3.53e+19,0.190211558,0.190211558,2
Medall Healthcare,235958.0,India,Asia,Medical Facilities & Services,1,14394,,,,,,,,,,,,,,,,,,,1
BionX Medical Technologies,27518.0,United States,North America,Medical Devices & Equipment,1,14395,0.002741371,5.520000000000001e-05,0.00037681199999999997,0.000104252,0.0019995,0.000499875,0.0034292420000000003,0.0,28.42857143,28.42857143,0.0034553970000000002,0.0,384.0,1264.0,5.29e+17,215007000000000.0,0.22997066,0.18168800300000001,4
NeuroDerm,20122.0,Israel,Asia,Biotechnology,1,14402,,,,,,,,,,,,,,,,,,,1
Fortress Biotech,49892.0,United States,North America,Biotechnology,1,14405,,,,,,,,,,,,,,,,,,,1
Current Solutions,27503.0,United States,North America,Medical Equipment & Supplies,1,14408,,,,,,,,,,,,,,,,,,,1
Provision Healthcare,232500.0,United States,North America,Medical Facilities & Services,1,14411,,,,,,,,,,,,,,,,,,,1
Radisphere National Radiology Group,51420.0,United States,North America,Medical Devices & Equipment,1,14413,,,,,,,,,,,,,,,,,,,1
Capso Vision,46756.0,United States,North America,Medical Devices & Equipment,1,14419,4.26e-05,6.75e-07,0.00019522599999999998,0.000129236,0.0006213109999999999,0.000310655,0.00055528,0.0,3.0,3.0,0.00055528,0.0,1221.0,1221.0,4.56e+18,1144870000000000.0,0.201689192,0.16456547300000002,2
Health Care Data Works,25669.0,United States,North America,Internet Software & Services,1,14422,,,,,,,,,,,,,,,,,,,1
CureDM,17922.0,United States,North America,Biotechnology,1,14423,0.144422389,0.007659534,0.001496416,0.000209019,0.027194298999999998,0.0026256559999999996,0.005672324,0.000226928,61.82068966,61.82068966,0.005750516,0.000292103,42.0,1796.0,8.96e+22,2.52e+20,0.293235884,0.235196719,4
iMedX,25625.0,United States,North America,Healthcare Software,1,14427,0.000244455,3.48e-06,0.000132904,0.000105775,0.002020632,0.001595236,0.002766297,0.0,17.47368421,17.47368421,0.002766297,0.0,382.0,5617.0,2.37e+29,4.81e+25,0.211745343,0.17030320300000001,17
ChipRewards,268390.0,United States,North America,Internet Software & Services,1,14430,1.85e-27,1.85e-27,0.00024694,0.00024694,0.000995355,0.000995355,0.0,0.0,8.666666667000001,8.666666667000001,0.0,0.0,,,14.07418456,14.07418456,0.002408117,0.002408117,1
AltheaDx,27529.0,United States,North America,Drug Discovery,1,14432,,,,,,,,,,,,,,,,,,,1
Research Support International,632716.0,India,Asia,Drug Discovery,1,14445,0.047586816,0.0067137,0.000938415,0.00011970799999999999,0.014155052,0.00130662,0.00421253,8.52e-05,82.66666667,82.66666667,0.004231924000000001,0.000109248,140.0,1638.0,2.79e+21,5.55e+19,0.282074352,0.24539306100000002,2
Themis Bioscience,93829.0,Austria,Europe,Biotechnology,1,14446,,,,,,,,,,,,,,,,,,,1
Paloma Pharmaceuticals,20319.0,United States,North America,Drug Development,1,14462,,,,,,,,,,,,,,,,,,,1
Rotation Medical,27864.0,United States,North America,Medical Devices & Equipment,1,14465,0.008234090999999999,0.008183362,0.00047236099999999997,0.00046064300000000006,0.006968640999999999,0.006097561,0.0009965689999999999,0.00029068700000000003,30.64285714,30.64285714,0.0010412960000000001,0.00034355199999999995,167.0,316.0,8.34e+19,8.24e+19,0.24697436600000003,0.24360030100000002,2
Cerevast Therapeutics,35785.0,United States,North America,Medical Devices & Equipment,1,14466,0.001332562,0.001332562,8.78e-05,8.78e-05,0.00087108,0.00087108,0.0,0.0,37.25,37.25,0.0,0.0,,,2.18e+18,2.18e+18,0.225160437,0.225160437,1
BioAssets Development,18668.0,United States,North America,Pharmaceuticals / Drugs,1,14469,,,,,,,,,,,,,,,,,,,1
Spaulding Clinical Research,58026.0,United States,North America,Medical Devices & Equipment,1,14472,0.009055789,0.009055789,0.000317663,0.000317663,0.004137631,0.004137631,0.000659215,0.000659215,39.94736842,39.94736842,0.000705342,0.000705342,743.0,743.0,1.01e+20,1.01e+20,0.252931875,0.252931875,1
Immunome,49921.0,United States,North America,Biotechnology,1,14484,0.002800697,0.002800697,0.000427555,0.000427555,0.00261324,0.00261324,0.006293452,0.006293452,20.16666667,20.16666667,0.006294999,0.006294999,399.0,399.0,9.65e+18,9.65e+18,0.225816126,0.225816126,1
ERA Biotech,17862.0,Spain,Europe,Biotechnology,1,14493,3.06e-05,3.06e-05,0.000284323,0.000284323,0.00152439,0.00152439,6.17e-07,6.17e-07,5.571428571,5.571428571,6.17e-07,6.17e-07,675.0,675.0,1152900000000000.0,1152900000000000.0,0.17755063399999998,0.17755063399999998,1
Accellix,50028.0,Israel,Asia,Medical Devices & Equipment,1,14498,0.001427144,0.001427144,0.000478401,0.000478401,0.003666361,0.003666361,0.003191865,0.003191865,14.0,14.0,0.003212183,0.003212183,307.0,307.0,2.91e+19,2.91e+19,0.23422367100000002,0.23422367100000002,1
Stat Health Services,59521.0,United States,North America,Medical Information,1,14502,,,,,,,,,,,,,,,,,,,1
Kuur Therapeutics,27718.0,United States,North America,Biotechnology,1,14504,0.000318693,0.000318693,0.00013076600000000001,0.00013076600000000001,0.00091659,0.00091659,0.0,0.0,21.0,21.0,0.0,0.0,,,1.45e+18,1.45e+18,0.214654882,0.214654882,1
ApoCell,27838.0,United States,North America,Medical Facilities & Services,1,14510,,,,,,,,,,,,,,,,,,,1
Vysera Biomedical,549756.0,Ireland,Europe,Medical Devices & Equipment,1,14524,2.63e-06,2.63e-06,0.00016302799999999998,0.00016302799999999998,0.000563539,0.000563539,0.0,0.0,12.0,12.0,0.0,0.0,,,6938190000000.0,6938190000000.0,0.15957117,0.15957117,1
Quanta Dialysis Technology,92124.0,United Kingdom,Europe,Medical Devices & Equipment,1,14527,0.018409624,0.018409624,0.000418727,0.000418727,0.0065331009999999995,0.0065331009999999995,0.000588931,0.000588931,45.03333333,45.03333333,0.000635404,0.000635404,678.0,678.0,4.17e+20,4.17e+20,0.260073389,0.260073389,1
