,Money raised,Pre-money valuation
13856,"$287,500",—
13857,"$1,500,000",—
13858,"$700,000",—
13859,—,—
13860,"$7,000,000",—
13861,"$250,000",—
13862,—,—
13863,"$355,398",—
13864,"$110,000",—
13865,"$100,000",—
13866,—,—
13867,"$8,800,000",—
13868,"$50,000",—
13869,"$50,000",—
13870,—,—
13871,"$4,000,000",—
13872,—,—
13873,"$50,000",—
13874,"$499,999",—
13875,"$50,000",—
13876,"$1,750,000",—
13877,"$126,000,000",—
13878,"$7,600,000",—
13879,"$1,500,000",—
13880,—,—
13881,"$12,000,000",—
13882,—,—
13883,"$9,999,996",—
13884,"$1,376,848",—
13885,"$30,200,000",—
13886,—,—
13887,—,—
13888,"CN¥3,000,000",—
13889,"CN¥4,000,000",—
13890,"$2,000,000",—
13891,"€100,000","€1,000,000"
13892,"€25,000","€312,500"
13893,"$62,000,000",—
13894,"$800,000",—
13895,"$10,000,000",—
13896,"$1,000,000",—
13897,"$2,400,000",—
13898,"SEK35,000,000",—
13899,"$11,200,000",—
13900,"£26,027",—
13901,"$705,000",—
13902,—,—
13903,"CHF22,000,000",—
13904,"$750,000",—
13905,"$212,000",—
13906,"$15,000,000",—
13907,"$20,000,000",—
13908,"$4,000,000",—
13909,"€500,000",—
13910,"€12,000,000",—
13911,"$250,000",—
13912,—,—
13913,"$25,000",—
13914,"CN¥60,000,000",—
13915,"$22,900,000",—
13916,"$400,000",—
13917,"$3,200,000",—
13918,"$3,600,000",—
13919,"$1,324,999",—
13920,"$2,050,000",—
13921,"$150,000",—
13922,"$200,000",—
13923,"$7,500,000",—
13924,"$10,000,000",—
13925,"CA$140,000",—
13926,"$375,000",—
13927,"$33,000,000",—
13928,—,—
13929,"$94,600,000",—
13930,"$1,100,000",—
13931,—,—
13932,"$35,000",—
13933,"$2,500,000",—
13934,"$30,000",—
13935,"$525,000",—
13936,"$3,000,000",—
13937,"$6,805,883",—
13938,"$100,000",—
13939,"$3,000,000",—
13940,"$15,000,004",—
13941,"$4,000,000",—
13942,"$30,178,818",—
13943,"$525,000",—
13944,"$500,000",—
13945,"$27,000,000",—
13946,"$50,000,000",—
13947,—,—
13948,"$8,000,000",—
13949,"$2,795,077",—
13950,"CA$250,000",—
13951,"$19,800,000",—
13952,"$5,000,000",—
13953,"$400,000","$3,400,000"
13954,"$10,000",—
13955,—,—
13956,"$5,000,000",—
13957,"$25,000,000",—
13958,—,—
13959,"$800,000",—
13960,"$30,000,000",—
13961,"$250,000",—
13962,"$6,000,000",—
13963,"$1,000,000",—
13964,"$20,000,000",—
13965,"$45,900,000",—
13966,"$21,500,000",—
13967,"$20,000,000",—
13968,"$30,000,000",—
13969,"$1,430,000",—
13970,"$20,000,000",—
13971,"$11,963,650",—
13972,"$5,000,000",—
13973,—,—
13974,"$10,000,006",—
13975,—,—
13976,"$3,300,000",—
13977,"$10,000,000",—
13978,"$20,000,000",—
13979,"$2,835,000",—
13980,"$49,000,000",—
13981,"$9,200,000",—
13982,"$2,525,000",—
13983,"CHF10,000",—
13984,"$4,122,505",—
13985,"$14,750,000",—
13986,—,—
13987,"$11,000,000",—
13988,"£1,200,000",—
13989,—,—
13990,"$3,400,000",—
13991,"$2,575,000",—
13992,"$21,900,000",—
13993,"$500,000",—
13994,—,—
13995,"$12,000,000",—
13996,"CN¥100,000,000",—
13997,—,—
13998,"$5,010,000",—
13999,"€5,000,000","€10,000,000"
14000,"CHF1,200,000",—
14001,"$1,000,000",—
14002,"$10,000",—
14003,—,—
14004,—,—
14005,"£996,540",—
14006,"£93,621",—
14007,"£806,355",—
14008,"£1,089,574",—
14009,"$23,000",—
14010,"$1,850,000",—
14011,"$120,000",—
14012,"£1,250,000",—
14013,"$3,000,000",—
14014,"$150,000",—
14015,"$20,000",—
14016,—,—
14017,"£91,230",—
14018,"$1,125,000",—
14019,"$382,380",—
14020,"$220,000,000",—
14021,"£97,780",—
14022,"£98,032",—
14023,"$1,500,125",—
14024,—,—
14025,"$50,000","$1,000,000"
14026,"$3,000,000",—
14027,—,—
14028,"£1,099,107",—
14029,"£100,000",—
14030,"$100,000",—
14031,"£1,099,975",—
14032,"$2,100,000",—
14033,"$60,000,000",—
14034,"$250,000",—
14035,"£1,099,918",—
14036,—,—
14037,"$5,525,340",—
14038,—,—
14039,"€325,000",—
14040,"$150,000",—
14041,—,—
14042,"€148,540","€1,539,550"
14043,"CHF300,000",—
14044,"$100,000",—
14045,"£10,591",—
14046,"£150,000",—
14047,"$4,410,000",—
14048,"€180,000",—
14049,"€475,000",—
14050,—,—
14051,—,—
14052,"$40,000",—
14053,"£99,471",—
14054,"$2,000,000",—
14055,—,—
14056,"£100,000",—
14057,"$1,500,000",—
14058,"₹250,000,000",—
14059,"$2,900,000",—
14060,—,—
14061,"£600,000",—
14062,—,—
14063,"$2,500,000",—
14064,"¥20,000,000",—
14065,"$2,600,767",—
14066,"$2,022,117",—
14067,"$2,512,003",—
14068,—,—
14069,"$1,000,000",—
14070,"$3,999,994",—
14071,"$1,500,000",—
14072,—,—
14073,"$1,000,000",—
14074,"$9,360,000",—
14075,"$11,700",—
14076,"$50,000","$4,000,000"
14077,"$1,500,000",—
14078,"$700,000",—
14079,"$15,000,000",—
14080,"$15,000,000",—
14081,"$11,700",—
14082,"$26,000,000",—
14083,"$5,000,000",—
14084,"$800,000",—
14085,"$25,000,000",—
14086,"$4,000,000",—
14087,"$1,299,327",—
14088,"$1,500,000",—
14089,"$58,000",—
14090,"$840,000",—
14091,"$5,000,000",—
14092,"£5,000,000",—
14093,"$10,000",—
14094,"$3,000,000",—
14095,"$8,250,000",—
14096,"$385,000",—
14097,"$220,099",—
14098,"$6,000,000",—
14099,—,—
14100,"¥1,160,000,000",—
14101,"$5,500,000",—
14102,"$250,000",—
14103,"$3,337,222",—
14104,"$449,300",—
14105,"$42,500,000",—
14106,"$3,321,244",—
14107,—,—
14108,"$220,000",—
14109,—,—
14110,"$1,500,000",—
14111,"$40,000",—
14112,—,—
14113,"$40,000",—
14114,—,—
14115,—,—
14116,"$15,000",—
14117,"$1,957,717",—
14118,"$25,000,000",—
14119,"₩50,000,000",—
14120,"$25,000,000",—
14121,"$150,000",—
14122,"$10,000,000",—
14123,"$37,000,000",—
14124,"$450,000",—
14125,"$10,000,000",—
14126,"$25,000",—
14127,"$2,000,000",—
14128,—,—
14129,"$3,400,000",—
14130,"$300,000",—
14131,"$930,881",—
14132,"$5,000,000",—
14133,—,—
14134,"$4,000,000",—
14135,"$525,000",—
14136,"$2,590,000",—
14137,"$650,000",—
14138,"$14,000,000",—
14139,"$600,000",—
14140,"$3,224,999",—
14141,—,—
14142,"$28,000,000",—
14143,—,—
14144,"$5,600,000",—
14145,"$5,000,000",—
14146,"$120,000",—
14147,"$255,000",—
14148,"$5,000,000",—
14149,"$400,004",—
14150,—,—
14151,"$4,000,000",—
14152,"$4,000,000",—
14153,"$28,000,000",—
14154,—,—
14155,"$4,320,433",—
14156,"$767,704",—
14157,"£170,000",—
14158,"$1,405,000",—
14159,—,—
14160,"$4,000,000",—
14161,"$10,000,000",—
14162,"$5,000,000",—
14163,"$50,000",—
14164,"$1,300,000",—
14165,—,—
14166,"$1,500,000",—
14167,"$25,000,000",—
14168,"€8,500",—
14169,—,—
14170,"$350,000",—
14171,"A$10,400,000",—
14172,"$40,000,000",—
14173,"$600,000",—
14174,"$335,000",—
14175,"$12,000,000",—
14176,"$9,000,000",—
14177,"$600,000",—
14178,"$75,000",—
14179,"$760,000",—
14180,"$599,205",—
14181,"$1,000,000",—
14182,"$16,000,000",—
14183,"$53,060",—
14184,"$4,335,000",—
14185,"$3,691,806",—
14186,—,—
14187,"$39,268,291",—
14188,"$750,816",—
14189,"CHF20,000",—
14190,"$500,000",—
14191,"$1,050,500",—
14192,"$15,000,000",—
14193,"$18,000,000",—
14194,"$350,000",—
14195,"$43,000,000",—
14196,"$888,716",—
14197,"$2,000,000",—
14198,"$20,000,000",—
14199,"£140,000",—
14200,—,—
14201,"£2,100,000",—
14202,"$50,000",—
14203,"$19,500,000",—
14204,"$10,300,000",—
14205,"$630,000",—
14206,"$2,500,000",—
14207,"$1,900,000",—
14208,"$50,572,841",—
14209,"$9,500,000",—
14210,"$4,100,000",—
14211,"$1,998,002",—
14212,"$505,000",—
14213,"$1,382,431",—
14214,"€800,000",—
14215,"$325,000",—
14216,"$6,000,000",—
14217,—,—
14218,"$50,000",—
14219,—,—
14220,—,—
14221,—,—
14222,—,—
14223,"CHF3,200,000",—
14224,—,—
14225,"$2,200,000",—
14226,"$503,000",—
14227,"$600,000",—
14228,"$27,000,000",—
14229,"$4,000,000",—
14230,"$750,000",—
14231,—,—
14232,"$35,000",—
14233,"$1,302,194",—
14234,"$2,200,000",—
14235,"$140,000",—
14236,"$6,000,000",—
14237,"$200,000",—
14238,"$550,000",—
14239,"$202,000",—
14240,"$1,550,000",—
14241,"$15,000",—
14242,"$1,000,000",—
14243,"$569,968",—
14244,"$9,800,000",—
14245,"$1,000,000",—
14246,—,—
14247,"$15,000",—
14248,—,—
14249,—,—
14250,"$74,304,002",—
14251,"₩800,000,000",—
14252,"$2,000,000",—
14253,"CHF18,000,000",—
14254,"$350,000",—
14255,"$20,000,000",—
14256,"$20,000,000",—
14257,"$3,100,000",—
14258,"$5,500,000",—
14259,"$650,000",—
14260,"$7,000,000",—
14261,"$5,800,000",—
14262,"$600,000",—
14263,"$7,000,000",—
14264,"$20,000,000",—
14265,"$500,000",—
14266,"$160,000",—
14267,—,—
14268,"$2,000,000",—
14269,—,—
14270,"$1,940,000",—
14271,—,—
14272,"$3,254,737",—
14273,"$13,388,302",—
14274,"$6,000,000",—
14275,"$365,000",—
14276,"$167,700,000",—
14277,"$5,000,000",—
14278,"$1,000,000",—
14279,"$1,006,102",—
14280,"$760,000",—
14281,"$714,000",—
14282,—,—
14283,—,—
14284,—,—
14285,—,—
14286,—,—
14287,—,—
14288,—,—
14289,—,—
14290,—,—
14291,—,—
14292,—,—
14293,—,—
14294,—,—
14295,—,—
14296,—,—
14297,—,—
14298,—,—
14299,—,—
14300,"$458,000",—
14301,—,—
14302,—,—
14303,—,—
14304,"$389,673",—
14305,"£15,000",—
14306,"$750,001",—
14307,"$2,000,000",—
14308,—,—
14309,"$30,000","$6,000,000"
14310,"$25,000",—
14311,"$200,000","$2,000,000"
14312,"€3,000,000",—
14313,"$100,000",—
14314,—,—
14315,"$50,000",—
14316,"$650,000",—
14317,"$180,000",—
14318,—,—
14319,—,—
14320,—,—
14321,"€25,000","€441,667"
14322,"$90,000",—
14323,"£15,000",—
14324,"$158,000",—
14325,"$3,500,000",—
14326,"$250,000",—
14327,"$1,400,000",—
14328,—,—
14329,—,—
14330,"$1,300,000",—
14331,"$131,873",—
14332,"$896,201",—
14333,"$19,000,000",—
14334,"$60,000,000",—
14335,"$11,000,000",—
14336,"$2,000,000",—
14337,"$300,000",—
14338,—,—
14339,"$34,600",—
14340,"$4,077,500",—
14341,"$18,000,000",—
14342,"$8,623,870",—
14343,—,—
14344,—,—
14345,"$17,842,487",—
14346,"$450,000",—
14347,"$375,000",—
14348,"$3,922,979",—
14349,"$10,000",—
14350,"$125,000",—
14351,"$439,500",—
14352,"$700,000",—
14353,"$10,000,000",—
14354,"$100,000,000",—
14355,"$3,500,000",—
14356,—,—
14357,"$80,000",—
14358,"€432,500",—
14359,"$55,000,000",—
14360,—,—
14361,"€200,000",—
14362,—,—
14363,"$1,974,000",—
14364,"$2,249,997",—
14365,"$3,600,000",—
14366,"$170,000",—
14367,—,—
14368,—,—
14369,"$6,487,877",—
14370,"$3,000,000",—
14371,"$40,000",—
14372,"$3,000,000",—
14373,"$65,000",—
14374,—,—
14375,—,—
14376,"$845,890",—
14377,"$3,000,000",—
14378,"$28,000,700",—
14379,"$4,430,000",—
14380,"$4,999,907",—
14381,"$40,000",—
14382,"$2,500,000",—
14383,"$5,000,000",—
14384,"$920,427",—
14385,"$200,000",—
14386,"$14,000,000",—
14387,"$2,500,000",—
14388,—,—
14389,"$1,000,000",—
14390,"$62,500,000",—
14391,"$900,000",—
14392,"$10,000,000",—
14393,"$143,500",—
14394,"$11,500,000",—
14395,—,—
14396,"$2,500,000",—
14397,"$15,400,000",—
14398,"$2,500,000",—
14399,"$5,400,000",—
14400,"$2,750,000",—
14401,"$12,499,999",—
14402,"$150,000",—
14403,"$10,000,000",—
14404,"$2,100,000",—
14405,"£620,000",—
14406,"$38,600",—
14407,"$100,000",—
14408,—,—
14409,"$40,000,000",—
14410,"$750,000",—
14411,"$3,855,000",—
14412,—,—
14413,"$6,700,000",—
14414,"$4,087,745",—
14415,"$30,000,000",—
14416,"$520,000",—
14417,"$9,600,000",—
14418,"£850,000",—
14419,—,—
14420,"$250,000",—
14421,"$315,400",—
14422,"$6,700,000",—
14423,"$710,000",—
14424,"$15,000",—
14425,"$846,458",—
14426,"$3,000,000",—
14427,"$543,879",—
14428,"$500,000",—
14429,"$30,000,000",—
14430,—,—
14431,"$50,000",—
14432,"$250,000",—
14433,"$38,000,000",—
14434,"$7,000,000",—
14435,—,—
14436,—,—
14437,—,—
14438,—,—
14439,"$20,000",—
14440,"$680,000",—
14441,"$16,000,000",—
14442,"$400,000",—
14443,"$10,296,959",—
14444,"$3,000,000",—
14445,"$4,300,000",—
14446,"CA$150,000",—
14447,"$14,000,000",—
14448,"$2,041,000",—
14449,—,—
14450,"$2,464,207",—
14451,"$3,499,997",—
14452,—,—
14453,—,—
14454,"$311,277",—
14455,"€13,727",—
14456,"$700,000",—
14457,"$1,091,138",—
14458,"$905,000",—
14459,"$5,896,848",—
14460,"$2,300,000",—
14461,"$250,000","$1,000,000"
14462,"$40,000",—
14463,"$3,000,000",—
14464,"$5,195,226",—
14465,"€3,800,000",—
14466,"$1,233,000",—
14467,"$2,100,000",—
14468,"$2,300,000",—
14469,"$5,000,000",—
14470,"$666,000",—
14471,"$20,000,000",—
14472,"$25,000",—
14473,—,—
14474,"$6,654,859",—
14475,"$1,200,000",—
14476,"$28,000",—
14477,—,—
14478,"$2,000,000",—
14479,—,—
14480,"$10,600,000",—
14481,"$10,000,000",—
14482,"$12,490,999",—
14483,"CHF8,000,000",—
14484,"$1,800,000",—
14485,"$2,572,292",—
14486,"$29,600,000",—
14487,"$28,000",—
14488,—,—
14489,"€3,300,000",—
14490,"$9,732,850",—
14491,—,—
14492,"$58,000,000",—
14493,"$2,623,512",—
14494,"$18,000,000",—
14495,"$200,000",—
14496,—,—
14497,"$7,724,807",—
14498,—,—
14499,"$3,329,746",—
14500,"$3,000,000",—
14501,—,—
14502,—,—
14503,—,—
14504,"$133,000",—
14505,"$300,000",—
14506,"$1,000,000",—
14507,—,—
14508,—,—
14509,"€2,800,000",—
14510,"€1,482,000",—
14511,"$2,000,000",—
14512,"$175,389",—
14513,"$57,500,000",—
14514,"$2,000,000",—
14515,"$1,065,000",—
14516,—,—
14517,"$5,000,000",—
14518,"$20,000,000",—
14519,"€3,000,000",—
14520,"$5,000,000",—
14521,"$177,452",—
14522,—,—
14523,"$5,000,000",—
14524,—,—
14525,"$500,000",—
14526,"$5,210,601",—
14527,"$100,000,000",—
14528,"$100,000",—
14529,"$343,000",—
14530,"CN¥20,000,000",—
14531,—,—
14532,—,—
14533,"$2,000,000",—
14534,"CA$25,000",—
14535,—,—
14536,"€1,100,000",—
14537,"$3,500,000",—
14538,"$260,000",—
14539,"$10,200",—
14540,"$8,000,000",—
14541,"$285,000",—
14542,—,—
14543,"$296,487",—
14544,—,—
14545,"$14,000",—
14546,"£1,500,000",—
14547,"$160,000,000",—
14548,"$20,000",—
14549,"$1,262,066","$6,000,000"
14550,"$200,000",—
14551,"£80,000",—
14552,"$1,500,000",—
14553,—,—
14554,"$99,000",—
14555,"$750,000",—
14556,"$255,000",—
14557,"€500,000",—
14558,—,—
14559,"$2,476,000",—
14560,"$290,000",—
14561,—,—
14562,"$20,000","$420,000"
14563,"$7,597,653",—
14564,"$33,600,000",—
14565,—,—
14566,"$150,000",—
14567,"$1,200,000",—
14568,"€5,000,000",—
14569,—,—
14570,—,—
14571,"$5,000",—
14572,—,—
14573,"$50,000",—
14574,"NZ$125,000","NZ$125,000"
14575,—,—
14576,"£34,004",—
14577,"$40,650,000","$209,350,000"
14578,"$100,000",—
14579,"MX$2,546,000",—
14580,—,—
14581,—,—
14582,—,—
14583,—,—
14584,"€250,000",—
14585,—,—
14586,"$255,000",—
14587,—,—
14588,—,—
14589,"$2,000,000",—
14590,"$28,000,000",—
14591,—,—
14592,"$10,370,400",—
14593,"$15,000,000",—
14594,"$2,000,000",—
14595,—,—
14596,"$425,000",—
14597,"$13,500,000",—
14598,"$9,100,000",—
14599,—,—
14600,"$24,999,999",—
14601,"$1,749,999",—
14602,—,—
14603,—,—
14604,"$1,016,506",—
14605,"$4,400,000",—
14606,—,—
14607,"$7,249,849",—
14608,"$550,005",—
14609,"€1,500,000",—
14610,"€1,600,000",—
14611,"$3,408,000",—
14612,"$9,711,998",—
14613,"$14,250,000",—
14614,"$4,300,000",—
14615,"$143,750,000",—
14616,"€12,000,000",—
14617,—,—
14618,"€1,200,000",—
14619,"$112,500",—
14620,"$250,000",—
14621,"$1,000,000",—
14622,"€2,000,000",—
14623,"$7,100,000",—
14624,"$3,000",—
14625,"$9,999,997",—
14626,—,—
14627,—,—
14628,"$8,000,000",—
14629,"$3,533,889",—
14630,"$55,000,000",—
14631,"$375,000",—
14632,"$11,000,000",—
14633,"$2,000,000",—
14634,"$50,000",—
14635,"$300,000",—
14636,"$773,000",—
14637,"$800,000",—
14638,"$7,500",—
14639,"$50,000",—
14640,—,—
14641,"$450,000",—
14642,—,—
14643,—,—
14644,"$4,300,000",—
14645,"$50,000",—
14646,—,—
14647,"$450,000",—
14648,—,—
14649,—,—
14650,"$4,300,000",—
14651,—,—
14652,"$300,000",—
14653,"$6,000,000",—
14654,"CHF100,000",—
14655,"$1,081,750",—
14656,"$4,050,000",—
14657,"$6,650,000",—
14658,—,—
14659,—,—
14660,"$1,600,000",—
14661,"$4,000,000",—
14662,"$5,000,000",—
14663,"$370,397",—
14664,"$12,500,000",—
14665,"$6,000,000",—
14666,"$3,273,021",—
14667,"$25,000",—
14668,"$23,000,000",—
14669,—,—
14670,"£750,000",—
14671,"$5,000,000",—
14672,"$12,000,000",—
14673,"£100,000",—
14674,"€4,500,000",—
14675,"$21,000,000",—
14676,"$600,000",—
14677,"£1,200,000",—
14678,"$50,000",—
14679,"$750,000",—
14680,"$50,000",—
14681,—,—
14682,"$450,000",—
14683,—,—
14684,—,—
14685,"$4,300,000",—
14686,—,—
14687,"$300,000",—
14688,"$6,000,000",—
14689,"CHF100,000",—
14690,"$1,081,750",—
14691,"$4,050,000",—
14692,"$6,650,000",—
14693,—,—
14694,—,—
14695,"$1,600,000",—
14696,"$4,000,000",—
14697,"$5,000,000",—
14698,"$370,397",—
14699,"$12,500,000",—
14700,"$6,000,000",—
14701,"$3,273,021",—
14702,"$25,000",—
14703,"$23,000,000",—
14704,—,—
14705,"£750,000",—
14706,"$5,000,000",—
14707,"$12,000,000",—
14708,"£100,000",—
14709,"€4,500,000",—
14710,"$21,000,000",—
14711,"$600,000",—
14712,"£1,200,000",—
14713,"$50,000",—
14714,"$750,000",—
14715,"$6,500,000",—
14716,"$1,500,583",—
14717,"$88,235",—
14718,"$928,200",—
14719,"£265,000",—
14720,"€500,000",—
14721,"$990,000",—
14722,"$2,227,004",—
14723,—,—
14724,"$226,000",—
14725,"A$30,000","A$600,000"
14726,"$1,309,166",—
14727,"$2,000,000",—
14728,"$50,000",—
14729,"€40,200,000",—
14730,"€200,000",—
14731,"$13,100,000",—
14732,"$15,000,000",—
14733,—,—
14734,"MX$6,375,000",—
14735,"$323,063,750",—
14736,"$130,000",—
14737,"$1,000,000",—
14738,"$750,000",—
14739,"$18,000",—
14740,—,—
14741,—,—
14742,"$2,400,000,000",—
14743,"$45,000,000",—
14744,"$1,193,200",—
14745,"$1,400,000",—
14746,"$350,000",—
14747,"$501,006",—
14748,"$7,395,005",—
14749,"$200,000",—
14750,—,—
14751,"$1,001,551",—
14752,"$553,002",—
14753,"$900,000",—
14754,"$8,532,000",—
14755,"€1,600,000",—
14756,"€200,000",—
14757,"$12,100,000",—
14758,"$750,000",—
14759,"€2,600,000",—
14760,"$552,300",—
14761,"CHF4,300,000",—
14762,"$50,000",—
14763,"$26,000,000",—
