,industry,index_x,target_name,target_founded,target_status,alive
103327,Medical Devices & Equipment,254877.0,Nia Technologies,2015.0,Alive / Active,1
103331,Drug Manufacturing,260452.0,Ritual,2015.0,Alive / Active,1
103343,Drug Development,254893.0,Polyneuron Pharmaceuticals,2014.0,Alive / Active,1
103357,Internet Software & Services,254952.0,i2i Systems,2000.0,Alive / Active,1
103361,Mobile Software & Services,274215.0,Ddocdoc,2013.0,Alive / Active,1
103364,Internet Software & Services,284916.0,Owl Insights,2011.0,Alive / Active,1
103402,Medical Facilities & Services,255103.0,Centauri Health Solutions,2014.0,Alive / Active,1
103403,Medical Facilities & Services,255113.0,SpeciCare,2015.0,Alive / Active,1
103405,Biotechnology,255122.0,BioSight,2000.0,Alive / Active,1
103408,Pharmaceuticals / Drugs,255152.0,Green Thumb Industries,2014.0,IPO / Went public,0
103412,Internet Software & Services,231629.0,BurstIQ,2015.0,Alive / Active,1
103413,Internet Software & Services,255769.0,Worklete,2015.0,Alive / Active,1
103421,Biotechnology,255168.0,Nouscom,2015.0,Alive / Active,1
103444,Biotechnology,255240.0,Sojournix,2016.0,Alive / Active,1
103460,Mobile Software & Services,255276.0,Kumanu,2014.0,Alive / Active,1
103463,Drug Discovery,255509.0,IDP Pharma,2015.0,Alive / Active,1
103468,Medical Devices & Equipment,255281.0,SOMAVAC Medical Solutions,2016.0,Alive / Active,1
103470,Internet Software & Services,255295.0,VirtualHealth,2012.0,Alive / Active,1
103472,Biotechnology,226945.0,OncImmune,2006.0,IPO / Went public,0
103486,Medical Devices & Equipment,255360.0,I-V Access Technology,2007.0,Alive / Active,1
103508,Medical Devices & Equipment,255439.0,Medical 21,2016.0,Alive / Active,1
103510,Drug Development,255448.0,Cirius Therapeutics,2015.0,Alive / Active,1
103522,Internet Software & Services,229348.0,Symptify,2013.0,Alive / Active,1
103526,Mobile Software & Services,275092.0,Sempre Health,2015.0,Alive / Active,1
103572,Internet Software & Services,326453.0,Mumms Software,1989.0,Alive / Active,1
103577,Mobile Software & Services,338173.0,CaredFor,2016.0,Alive / Active,1
103579,Mobile Software & Services,265464.0,FitBliss,2014.0,Alive / Active,1
103583,Medical Devices & Equipment,181357.0,Sana Health,2016.0,Alive / Active,1
103585,Medical Devices & Equipment,442506.0,Reboocon Bionics,2016.0,Alive / Active,1
103591,Biotechnology,255501.0,Tensive,2012.0,Alive / Active,1
103596,Medical Devices & Equipment,189821.0,GI Logic,2012.0,Alive / Active,1
103617,Medical Devices & Equipment,29912.0,BACtrack,2001.0,Alive / Active,1
103633,Medical Devices & Equipment,365718.0,Fito Medical,2003.0,Alive / Active,1
103672,Medical Devices & Equipment,255653.0,BrightWater Medical,2014.0,Acquired,0
103699,Internet Software & Services,255680.0,SilverVue,2012.0,Merged,0
103713,Medical Devices & Equipment,255773.0,CardioNXT,2012.0,Alive / Active,1
103714,Internet Software & Services,255799.0,RareMark,2015.0,Alive / Active,1
103721,Internet Software & Services,262576.0,Roobrik,2013.0,Alive / Active,1
103735,Drug Development,255795.0,Appili Therapeutics,2015.0,IPO / Went public,0
103749,Medical Devices & Equipment,255855.0,VuEssence,2010.0,Alive / Active,1
103755,Medical Devices & Equipment,293139.0,Okami Medical,2017.0,Alive / Active,1
103769,Stealth Mode,255897.0,Route 92 Medical,2015.0,Alive / Active,1
103771,Mobile Software & Services,255900.0,Dina,2015.0,Alive / Active,1
103786,Drug Development,313212.0,Vaccitech,2016.0,IPO / Went public,0
103821,Mobile Software & Services,271518.0,FLOW VR,2016.0,Alive / Active,1
103847,Internet Software & Services,256085.0,SonderMind,2014.0,Alive / Active,1
103849,Biotechnology,247792.0,Shoreline Biome,2014.0,Alive / Active,1
103852,Internet Software & Services,256094.0,Advantis Medical Imaging,2016.0,Alive / Active,1
103915,Healthcare Software,271716.0,QUIBIM,2012.0,Alive / Active,1
103923,Mobile Software & Services,289919.0,Kaia Health,2016.0,Alive / Active,1
103926,Internet Software & Services,337648.0,TRAIN ME,2015.0,Alive / Active,1
103927,Internet Software & Services,338203.0,Deuxiemeavis.fr,2015.0,Alive / Active,1
103958,Medical Devices & Equipment,429133.0,TI,2016.0,Alive / Active,1
103979,Medical Devices & Equipment,256328.0,Medella Health,2013.0,Alive / Active,1
103986,Healthcare Software,256350.0,Adaptiiv,2016.0,Alive / Active,1
103990,Medical Devices & Equipment,256363.0,Garwood Medical Devices,2014.0,Alive / Active,1
104009,Medical Devices & Equipment,256430.0,AVRA Medical Robotics,2015.0,IPO / Went public,0
104014,Biotechnology,256460.0,MaveriX Oncology,2014.0,Alive / Active,1
104016,Medical Facilities & Services,256467.0,CleanSlate Centers,2009.0,Alive / Active,1
104023,Mobile Software & Services,422482.0,Mirahome,2015.0,Alive / Active,1
104029,Biotechnology,226543.0,Vedanta Biosciences,2010.0,Alive / Active,1
104039,Biotechnology,256523.0,AiVita Biomedical,2016.0,Alive / Active,1
104048,Mobile Software & Services,265259.0,Karate Health,2016.0,Merged,0
104086,Medical Devices & Equipment,256640.0,VisCardia,2015.0,Alive / Active,1
104093,Biotechnology,257191.0,Moirai Biodesign,2016.0,Alive / Active,1
104094,Biotechnology,257192.0,Spira,2016.0,Alive / Active,1
104095,Biotechnology,257193.0,Hexafly,2016.0,Alive / Active,1
104101,Biotechnology,257201.0,Helixworks Technologies,2015.0,Alive / Active,1
104102,Biotechnology,472683.0,CapitalBio Technology,2012.0,Alive / Active,1
104124,Medical Devices & Equipment,256708.0,Intento,2016.0,Alive / Active,1
104140,Internet Software & Services,256768.0,Competencer,2014.0,Alive / Active,1
104169,Internet Software & Services,256834.0,Clarify Health,2015.0,Alive / Active,1
104211,Internet Software & Services,257094.0,Running Heroes,2014.0,Alive / Active,1
104220,Biotechnology,277509.0,Contraline,2015.0,Alive / Active,1
104241,Biotechnology,256968.0,Newronika,2016.0,Alive / Active,1
104267,Mobile Software & Services,253884.0,MUrgency,2014.0,Dead / Inactive,0
104271,Internet Software & Services,53046.0,PointClickCare,2000.0,Alive / Active,1
104279,Drug Development,257062.0,Zy Therapeutics,2015.0,Alive / Active,1
104288,Biotechnology,476339.0,PharmaBiome,2015.0,Alive / Active,1
104311,Healthcare Software,255526.0,Myocardial Solutions,2015.0,Alive / Active,1
104321,Internet Software & Services,258630.0,Mymowo,2015.0,Alive / Active,1
104327,Drug Development,351371.0,Xilio Therapeutics,2016.0,Alive / Active,1
104341,Drug Development,249790.0,Blade Therapeutics,2015.0,Alive / Active,1
104350,Medical Devices & Equipment,257229.0,Oventus,2015.0,IPO / Went public,0
104352,Medical Devices & Equipment,257240.0,Soterix Medical,2008.0,Alive / Active,1
104354,Internet Software & Services,257244.0,Patch Path,2016.0,Dead / Inactive,0
104364,Disease Diagnosis,587555.0,Aquila Diagnostic Systems,2009.0,Alive / Active,1
104371,Health & Wellness (non-internet/mobile)…,257296.0,Airinum,2014.0,Alive / Active,1
104380,Medical Devices & Equipment,257404.0,Relevium Labs,1975.0,Alive / Active,1
104385,Dental Products & Services,642204.0,Dcarer,2010.0,Alive / Active,1
104389,Medical Devices & Equipment,60453.0,Titan Spine,2006.0,Acquired,0
104390,Mobile Software & Services,406335.0,Yuejian,2016.0,Alive / Active,1
104401,Drug Development,257339.0,Mironid,2015.0,Alive / Active,1
104410,Biotechnology,257373.0,Diagenode,2003.0,Acquired,0
104426,Medical Facilities & Services,257465.0,Mediyou,2015.0,Alive / Active,1
104449,Internet Software & Services,257627.0,Uberdoc,2016.0,Alive / Active,1
104460,Biotechnology,257669.0,IFM Therapeutics,2015.0,Alive / Active,1
104471,Medical Devices & Equipment,257730.0,Geneoscopy,2015.0,Alive / Active,1
104515,Medical Devices & Equipment,257823.0,Arkis BioSciences,2011.0,Acquired,0
104522,Medical Devices & Equipment,257857.0,Zygood,2014.0,Alive / Active,1
104526,Biotechnology,257862.0,TwinStrand Biosciences,2015.0,Alive / Active,1
104529,Medical Facilities & Services,257974.0,Concerted Care Group,2015.0,Alive / Active,1
104530,Medical Devices & Equipment,260571.0,Sublimed,2015.0,Alive / Active,1
104534,Internet Software & Services,419501.0,Splash Health,2015.0,Alive / Active,1
104559,Biotechnology,257923.0,Cerium Pharmaceuticals,2012.0,Alive / Active,1
104577,Mobile Software & Services,314166.0,PetDoc,2015.0,Alive / Active,1
104580,Internet Software & Services,248864.0,TrueCoach,2015.0,Acquired,0
104581,Drug Development,257955.0,Storm Therapeutics,2015.0,Alive / Active,1
104594,Internet Software & Services,257973.0,Medal,2015.0,Acquired,0
104605,Health & Wellness (non-internet/mobile)…,276633.0,eFOLDi,2009.0,Alive / Active,1
104617,Internet Software & Services,258020.0,Hello Health Group,2015.0,Alive / Active,1
104632,Medical Facilities & Services,258056.0,Advantum Health,1996.0,Alive / Active,1
104634,Internet Software & Services,258086.0,Prescriber's Choice,2014.0,Alive / Active,1
104652,Mobile Software & Services,258673.0,Mara Mara,2015.0,Alive / Active,1
104656,Drug Discovery,325284.0,Syntekabio,2009.0,IPO / Went public,0
104663,Mobile Software & Services,441481.0,Tiexin Xiaohu,2015.0,Alive / Active,1
104666,Medical Devices & Equipment,402681.0,Tevosol,2015.0,Merged,0
104667,Mobile Software & Services,237914.0,Health2Sync,2013.0,Alive / Active,1
104668,Drug Development,258137.0,Morphic Therapeutic,2015.0,IPO / Went public,0
104705,Medical Facilities & Services,258205.0,Bradford Health Services,2015.0,Alive / Active,1
104716,Medical Facilities & Services,260971.0,Expres2ion Biotech,2010.0,IPO / Went public,0
104718,Health & Wellness (non-internet/mobile)…,318780.0,Maimai Yanglao,2014.0,Alive / Active,1
104759,Internet Software & Services,278155.0,Wizzvet,2013.0,Alive / Active,1
104762,Medical Facilities & Services,299911.0,Bellen Chemistry,2010.0,Alive / Active,1
104775,Medical Devices & Equipment,401903.0,Vapo Health,2015.0,Alive / Active,1
104780,Internet Software & Services,268389.0,TicTrac,2010.0,Alive / Active,1
104789,Internet Software & Services,283473.0,12 SIGMA,2015.0,Alive / Active,1
104802,Medical Devices & Equipment,329245.0,RSP Systems,2006.0,Alive / Active,1
104804,Internet Software & Services,258398.0,CureFit,2016.0,Alive / Active,1
104826,Health & Wellness (non-internet/mobile)…,262534.0,Ingredient Optimized,2016.0,Alive / Active,1
104829,Drug Development,347573.0,Bridge Biotherapeutics,2015.0,Alive / Active,1
104847,Medical Devices & Equipment,258408.0,Ontera,2011.0,Alive / Active,1
104853,Internet Software & Services,175447.0,Proscia,2014.0,Alive / Active,1
104880,Medical Facilities & Services,260476.0,Ouihelp,2016.0,Alive / Active,1
104908,Drug Manufacturing,288849.0,Good Day Chocolate,2012.0,Alive / Active,1
104911,Internet Software & Services,370818.0,MediDate,2014.0,Alive / Active,1
104945,Biotechnology,258808.0,Coave Therapeutics,2014.0,Alive / Active,1
104952,Mobile Software & Services,139543.0,Sureify,2016.0,Alive / Active,1
104963,Medical Facilities & Services,258922.0,Renova PCA,2015.0,Alive / Active,1
104969,Medical Devices & Equipment,387220.0,dianax,2003.0,Alive / Active,1
104975,Medical Devices & Equipment,289287.0,CMED,2016.0,Alive / Active,1
104985,Biotechnology,258968.0,Prelude Therapeutics,2016.0,IPO / Went public,0
104988,Biotechnology,258975.0,Acticor Biotech,2013.0,Alive / Active,1
105054,Medical Facilities & Services,259123.0,Marathon Health,2005.0,Alive / Active,1
105079,Drug Delivery,242224.0,Lyndra Therapeutics,2015.0,Alive / Active,1
105096,Internet Software & Services,259215.0,Vibrent Health,2009.0,Alive / Active,1
105133,Pharmaceuticals / Drugs,259304.0,Corona Remedies,2004.0,Alive / Active,1
105135,Internet Software & Services,250485.0,Sansoro Health,2014.0,Merged,0
105143,Mobile Software & Services,259323.0,MyndYou,2016.0,Alive / Active,1
105149,Biotechnology,259362.0,seqWell,2014.0,Alive / Active,1
105153,Medical Devices & Equipment,259368.0,Proteus Motion,2016.0,Alive / Active,1
105157,Medical Devices & Equipment,40654.0,Patterson Medical Products,1978.0,Alive / Active,1
105161,Healthcare Software,259391.0,Luminopia,2015.0,Alive / Active,1
105165,Internet Software & Services,259400.0,Sequentia Corp,2010.0,Alive / Active,1
105169,Drug Discovery,266316.0,Invirsa,2014.0,Alive / Active,1
105192,Healthcare Software,436682.0,C. Light Technologies,2014.0,Alive / Active,1
105193,Medical Devices & Equipment,259419.0,EyeControl,2016.0,Alive / Active,1
105195,Medical Devices & Equipment,246432.0,CMR Surgical,2014.0,Alive / Active,1
105204,Biotechnology,259447.0,Magnetic Insight,2014.0,Alive / Active,1
105223,Biotechnology,259535.0,Fulcrum Therapeutics,2016.0,IPO / Went public,0
105242,Medical Facilities & Services,159232.0,Coriell Life Sciences,2013.0,Alive / Active,1
105245,Internet Software & Services,115360.0,Hint Health,2013.0,Alive / Active,1
105260,Medical Facilities & Services,262138.0,Proton Partners International,2015.0,Alive / Active,1
105264,Drug Development,329282.0,ABL Bio,2016.0,IPO / Went public,0
105267,Medical Devices & Equipment,259525.0,Laxmi Therapeutic Devices,2016.0,Alive / Active,1
105280,Internet Software & Services,259666.0,Virta Health,2015.0,Alive / Active,1
105287,Mobile Software & Services,259673.0,Care Angel,2014.0,Alive / Active,1
105290,Drug Manufacturing,19363.0,Genomas,2003.0,Acquired,0
105293,Biotechnology,259689.0,Bioz,2013.0,Alive / Active,1
105301,Pharmaceuticals / Drugs,22316.0,Synapsin Pharmaceuticals,2007.0,Alive / Active,1
105309,Drug Manufacturing,334051.0,SinoTau Pharmaceuticals,2004.0,Alive / Active,1
105324,Pharmaceuticals / Drugs,22026.0,Patheon,1974.0,Acquired,0
105330,Medical Devices & Equipment,259835.0,Eyenuk,2010.0,Alive / Active,1
105332,Medical Devices & Equipment,245959.0,Paratus Diagnostics,2012.0,Alive / Active,1
105340,Internet Software & Services,250436.0,Seremedi,2014.0,Alive / Active,1
105363,Internet Software & Services,259928.0,Forward,2016.0,Alive / Active,1
105436,Medical Devices & Equipment,260028.0,KA Imaging,2015.0,Alive / Active,1
105440,Medical Equipment & Supplies,260121.0,Penta Medical,2015.0,Alive / Active,1
105445,Medical Devices & Equipment,260394.0,Movendo Technology,2016.0,Alive / Active,1
105448,Disease Diagnosis,373056.0,Osler Diagnostics,2016.0,Alive / Active,1
105451,Drug Development,313240.0,Zelgen,2009.0,IPO / Went public,0
105455,Medical Devices & Equipment,511008.0,EZbra Advanced Wound Care,2014.0,Alive / Active,1
105460,Disease Diagnosis,260108.0,CellMax Life,2013.0,Alive / Active,1
105488,Medical Devices & Equipment,643496.0,Zhonghong Medical,2010.0,IPO / Went public,0
105489,Drug Delivery,258233.0,Nevakar,2015.0,Alive / Active,1
105512,Medical Facilities & Services,260250.0,Columbia Asia,1996.0,Acquired,0
105520,Biotechnology,260233.0,Phosphorus,2016.0,Alive / Active,1
105529,Biotechnology,354018.0,GPCR Therapeutics,2013.0,Alive / Active,1
105537,Biotechnology,268041.0,Genome Profiling,2014.0,Alive / Active,1
105559,Health & Wellness (non-internet/mobile)…,291041.0,SmileDirectClub,2014.0,IPO / Went public,0
105560,Drug Development,310851.0,Shanghai Henlius,2009.0,IPO / Went public,0
105561,Biotechnology,382036.0,ViGenCell,2013.0,Alive / Active,1
105583,Medical Devices & Equipment,262289.0,Beta Bionics,2015.0,Alive / Active,1
105584,Biotechnology,262424.0,Pandorum Technologies,2011.0,Alive / Active,1
105609,Medical Facilities & Services,260539.0,Ovum Hospitals,2014.0,Alive / Active,1
105623,Medical Facilities & Services,284528.0,Mass Medical International,2015.0,Alive / Active,1
105625,Internet Software & Services,295058.0,Dr. Kitchen,2016.0,Alive / Active,1
105648,Mobile Software & Services,420633.0,Weiwenzhen,2014.0,Alive / Active,1
105649,Dental Products & Services,467186.0,bluereo,2016.0,Alive / Active,1
105652,Medical Devices & Equipment,484109.0,TODOC,2015.0,Alive / Active,1
105679,Internet Software & Services,121959.0,Vault RMS,2015.0,Acquired,0
105689,Mobile Software & Services,260745.0,Level Therapy,2016.0,Alive / Active,1
105690,Internet Software & Services,260750.0,Nonnatech,2014.0,Alive / Active,1
105713,Internet Software & Services,252663.0,Medimojo,2015.0,Alive / Active,1
105725,Medical Facilities & Services,260825.0,PIH Health,1981.0,Alive / Active,1
105744,Internet Software & Services,85768.0,Elation Health,2010.0,Alive / Active,1
105747,Internet Software & Services,260887.0,Tricog Health Services,2014.0,Alive / Active,1
105775,Internet Software & Services,231551.0,Alodokter,2014.0,Alive / Active,1
105783,Mobile Software & Services,13831.0,Woundtech,1999.0,Alive / Active,1
105784,Drug Development,260966.0,Rediscovery Life Sciences,2016.0,Alive / Active,1
105811,Medical Devices & Equipment,280785.0,Pillo Health,2015.0,Alive / Active,1
105823,Internet Software & Services,260989.0,Teckro,2015.0,Alive / Active,1
105832,Mobile Software & Services,261029.0,Workit Health,2015.0,Alive / Active,1
105866,Drug Development,261103.0,Providence Therapeutics,2015.0,Alive / Active,1
105884,Pharmaceuticals / Drugs,261129.0,CB Therapeutics,2015.0,Alive / Active,1
105893,Drug Development,273748.0,Mabworks Biotech,2003.0,Alive / Active,1
105894,Medical Devices & Equipment,310067.0,LiveCare Corp.,2016.0,Alive / Active,1
105902,Mobile Software & Services,261180.0,Biofourmis,2015.0,Alive / Active,1
105941,Internet Software & Services,261245.0,Thrive Global,2016.0,Alive / Active,1
105959,Medical Facilities & Services,35075.0,Medpace,1992.0,IPO / Went public,0
105989,Medical Devices & Equipment,248244.0,Atomo Diagnostics,2010.0,IPO / Went public,0
106011,Medical Devices & Equipment,236437.0,CareSignal,2015.0,Alive / Active,1
106013,Medical Facilities & Services,348286.0,Circuit Clinical,2014.0,Alive / Active,1
106030,Health & Wellness (non-internet/mobile)…,246509.0,Bloomlife,2014.0,Alive / Active,1
106040,Biotechnology,266385.0,Azitra,2014.0,Alive / Active,1
106072,Mobile Software & Services,261538.0,KRY,2014.0,Alive / Active,1
106085,Drug Discovery,261610.0,Concentric Analgesics,2014.0,Alive / Active,1
